episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,2648.166666666667,2405.0,6.812861899961717,162.0,-2648.166666666667,-2648.166666666667,-5296.333333333334,1.0
2,2593.4583333333335,2293.75,7.172503600013442,161.25,-2593.4583333333335,-2593.4583333333335,-5186.916666666667,1.0
3,2544.25,2071.0,6.726126999943517,158.75,-2544.25,-2544.25,-5088.5,1.0
4,2611.166666666667,2246.5,6.995921800029464,161.25,-2611.166666666667,-2611.166666666667,-5222.333333333334,1.0
5,2597.416666666667,2200.25,6.670204299967736,160.5,-2597.416666666667,-2597.416666666667,-5194.833333333334,1.0
6,2606.875,2421.0,6.764403099892661,163.0,-2606.875,-2606.875,-5213.75,1.0
7,2542.0,2124.75,6.589561500004493,159.25,-2542.0,-2542.0,-5084.0,1.0
8,2680.75,2295.75,6.785493400064297,161.0,-2680.75,-2680.75,-5361.5,1.0
9,2586.7083333333335,2218.25,6.693493300001137,160.75,-2586.7083333333335,-2586.7083333333335,-5173.416666666667,1.0
10,2547.416666666667,1944.5,6.535493200062774,157.0,-2547.416666666667,-2547.416666666667,-5094.833333333334,1.0
11,2568.9583333333335,2124.75,6.514640400069766,159.5,-2568.9583333333335,-2568.9583333333335,-5137.916666666667,1.0
12,2622.75,2403.25,6.736443100031465,163.25,-2622.75,-2622.75,-5245.5,1.0
13,2576.666666666667,2248.5,6.7424695999361575,160.75,-2576.666666666667,-2576.666666666667,-5153.333333333334,1.0
14,2657.2083333333335,2256.25,6.6417281000176445,162.0,-2657.2083333333335,-2657.2083333333335,-5314.416666666667,1.0
15,2602.666666666667,2308.0,6.7664130999473855,161.5,-2602.666666666667,-2602.666666666667,-5205.333333333334,1.0
16,2586.4583333333335,1934.25,6.449657200020738,158.0,-2586.4583333333335,-2586.4583333333335,-5172.916666666667,1.0
17,2603.2083333333335,2178.75,6.714408800005913,160.75,-2603.2083333333335,-2603.2083333333335,-5206.416666666667,1.0
18,2659.2083333333335,2081.5,6.414397300104611,159.25,-2659.2083333333335,-2659.2083333333335,-5318.416666666667,1.0
19,2580.9583333333335,2178.75,6.535244999919087,161.5,-2580.9583333333335,-2580.9583333333335,-5161.916666666667,1.0
20,2584.166666666667,2153.25,6.781203799997456,161.0,-2584.166666666667,-2584.166666666667,-5168.333333333334,1.0
21,2594.416666666667,2157.0,6.582756199990399,161.5,-2594.416666666667,-2594.416666666667,-5188.833333333334,1.0
22,2688.166666666667,2590.25,6.628746500005946,166.0,-2688.166666666667,-2688.166666666667,-5376.333333333334,1.0
23,2574.166666666667,2093.75,6.4557725000195205,160.0,-2574.166666666667,-2574.166666666667,-5148.333333333334,1.0
24,2556.2083333333335,2369.5,6.606444300035946,163.0,-2556.2083333333335,-2556.2083333333335,-5112.416666666667,1.0
25,2512.375,2137.25,6.539306499995291,161.25,-2512.375,-2512.375,-5024.75,1.0
26,2573.666666666667,2326.0,6.756006199982949,163.0,-2573.666666666667,-2573.666666666667,-5147.333333333334,1.0
