episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,1069.4583333333333,2264.25,3.2770322002470493,98.75,-2264.25,-2264.25,-4528.5,1.0
2,898.875,2115.25,0.8120213998481631,97.75,-2115.25,-2115.25,-4230.5,1.0
3,1118.4166666666667,2227.0,0.8261682000011206,99.25,-2227.0,-2227.0,-4454.0,1.0
4,1129.4583333333333,2005.75,0.8688825997523963,93.5,-2005.75,-2005.75,-4011.5,1.0
5,1094.7916666666667,1839.5,0.7976025999523699,91.75,-1839.5,-1839.5,-3679.0,1.0
6,1076.2083333333333,1746.25,0.7963723000138998,89.25,-1746.25,-1746.25,-3492.5,1.0
7,1018.2499999999999,1908.5,0.7043420001864433,93.0,-1908.5,-1908.5,-3817.0,1.0
8,1024.375,2025.0,0.7888424997217953,93.0,-2025.0,-2025.0,-4050.0,1.0
9,1014.9166666666667,1989.75,0.8624019999988377,93.0,-1989.75,-1989.75,-3979.5,1.0
10,1042.25,1946.75,0.8008763999678195,94.0,-1946.75,-1946.75,-3893.5,1.0
11,1069.8333333333333,1942.25,0.8020133003592491,93.5,-1942.25,-1942.25,-3884.5,1.0
12,1013.0416666666667,2169.0,0.8008212996646762,97.0,-2169.0,-2169.0,-4338.0,1.0
13,1294.4583333333333,2289.0,0.8833361999131739,99.25,-2289.0,-2289.0,-4578.0,1.0
14,1093.0,1935.0,0.8008399000391364,93.25,-1935.0,-1935.0,-3870.0,1.0
15,975.75,1912.0,0.8107743002474308,93.5,-1912.0,-1912.0,-3824.0,1.0
16,989.0416666666666,1971.0,0.7512536998838186,92.5,-1971.0,-1971.0,-3942.0,1.0
17,998.375,2038.5,0.7848143996670842,94.0,-2038.5,-2038.5,-4077.0,1.0
18,1027.75,1834.0,0.7897808998823166,91.0,-1834.0,-1834.0,-3668.0,1.0
19,1066.0,1976.25,0.794420599937439,93.75,-1976.25,-1976.25,-3952.5,1.0
20,875.3333333333333,1720.75,0.7343636001460254,92.5,-1720.75,-1720.75,-3441.5,1.0
21,1021.6666666666667,2114.25,0.8298483998514712,96.5,-2114.25,-2114.25,-4228.5,1.0
22,1196.3333333333333,2187.25,0.8333540000021458,98.25,-2187.25,-2187.25,-4374.5,1.0
23,1003.25,1857.75,0.8250354998745024,93.25,-1857.75,-1857.75,-3715.5,1.0
24,1106.3333333333333,1765.5,0.8067840998992324,92.25,-1765.5,-1765.5,-3531.0,1.0
25,921.3333333333333,1732.75,0.7438931004144251,92.75,-1732.75,-1732.75,-3465.5,1.0
