global_episode,worker_id,makespan,cost,steps,done,upper_reward_sum,lower_reward_sum,total_reward_sum
1,0,1521.0,1284.0,79,True,-1284.0,-1284.0,-2568.0
1,1,1269.1666666666665,1088.0,75,True,-1088.0,-1088.0,-2176.0
1,2,1582.1666666666667,1418.0,84,True,-1418.0,-1418.0,-2836.0
1,3,1698.4999999999998,1442.0,83,True,-1442.0,-1442.0,-2884.0
2,0,1855.8333333333333,1801.0,88,True,-1801.0,-1801.0,-3602.0
2,1,1931.4999999999998,1946.0,92,True,-1946.0,-1946.0,-3892.0
2,2,1852.6666666666667,1799.0,88,True,-1799.0,-1799.0,-3598.0
2,3,1489.5,1273.0,79,True,-1273.0,-1273.0,-2546.0
3,0,1551.9999999999998,1383.0,77,True,-1383.0,-1383.0,-2766.0
3,1,1821.5,1512.0,86,True,-1512.0,-1512.0,-3024.0
3,2,1692.5,1625.0,88,True,-1625.0,-1625.0,-3250.0
3,3,1803.5,1652.0,86,True,-1652.0,-1652.0,-3304.0
4,0,1503.5,1128.0,78,True,-1128.0,-1128.0,-2256.0
4,1,1463.1666666666667,1240.0,77,True,-1240.0,-1240.0,-2480.0
4,2,1681.5,1756.0,87,True,-1756.0,-1756.0,-3512.0
4,3,1574.5,1311.0,81,True,-1311.0,-1311.0,-2622.0
5,0,1681.4999999999998,1685.0,88,True,-1685.0,-1685.0,-3370.0
5,1,1262.5,962.0,73,True,-962.0,-962.0,-1924.0
5,2,1553.5,1211.0,78,True,-1211.0,-1211.0,-2422.0
5,3,1728.5,1653.0,87,True,-1653.0,-1653.0,-3306.0
6,0,1607.5,1236.0,80,True,-1236.0,-1236.0,-2472.0
6,1,1692.5,1845.0,90,True,-1845.0,-1845.0,-3690.0
6,2,1604.5,1275.0,79,True,-1275.0,-1275.0,-2550.0
6,3,1668.5,1503.0,84,True,-1503.0,-1503.0,-3006.0
7,0,1896.5,1758.0,89,True,-1758.0,-1758.0,-3516.0
7,1,1912.5,1858.0,92,True,-1858.0,-1858.0,-3716.0
7,2,1604.6666666666667,1681.0,85,True,-1681.0,-1681.0,-3362.0
7,3,1684.5,1452.0,85,True,-1452.0,-1452.0,-2904.0
8,0,1648.5,1423.0,85,True,-1423.0,-1423.0,-2846.0
8,1,1629.5,1598.0,83,True,-1598.0,-1598.0,-3196.0
8,2,1563.5,1387.0,81,True,-1387.0,-1387.0,-2774.0
8,3,1703.5,1388.0,82,True,-1388.0,-1388.0,-2776.0
9,0,1717.5,1465.0,84,True,-1465.0,-1465.0,-2930.0
9,1,1822.5,1355.0,81,True,-1355.0,-1355.0,-2710.0
9,2,1720.5,1374.0,82,True,-1374.0,-1374.0,-2748.0
9,3,1810.8333333333333,1658.0,83,True,-1658.0,-1658.0,-3316.0
10,0,1637.5,1516.0,86,True,-1516.0,-1516.0,-3032.0
10,1,1468.5,1263.0,79,True,-1263.0,-1263.0,-2526.0
10,2,1934.3333333333333,1872.0,88,True,-1872.0,-1872.0,-3744.0
10,3,1539.5,1184.0,78,True,-1184.0,-1184.0,-2368.0
11,0,1366.3333333333335,1106.0,74,True,-1106.0,-1106.0,-2212.0
11,1,1896.4999999999998,1639.0,88,True,-1639.0,-1639.0,-3278.0
11,2,1551.0,1376.0,79,True,-1376.0,-1376.0,-2752.0
11,3,1480.5,1564.0,82,True,-1564.0,-1564.0,-3128.0
12,0,1665.5,1577.0,86,True,-1577.0,-1577.0,-3154.0
12,1,1537.8333333333333,1411.0,80,True,-1411.0,-1411.0,-2822.0
12,2,1668.8333333333333,1454.0,84,True,-1454.0,-1454.0,-2908.0
12,3,1673.5,1202.0,78,True,-1202.0,-1202.0,-2404.0
13,0,1777.5,1561.0,84,True,-1561.0,-1561.0,-3122.0
13,1,1738.3333333333333,1766.0,90,True,-1766.0,-1766.0,-3532.0
13,2,1773.5,1565.0,86,True,-1565.0,-1565.0,-3130.0
13,3,2016.5,1982.0,93,True,-1982.0,-1982.0,-3964.0
14,0,1662.5,1713.0,89,True,-1713.0,-1713.0,-3426.0
14,1,1778.5,1501.0,85,True,-1501.0,-1501.0,-3002.0
14,2,1173.5,919.0,73,True,-919.0,-919.0,-1838.0
14,3,1612.1666666666667,1463.0,83,True,-1463.0,-1463.0,-2926.0
15,0,1481.3333333333335,1416.0,81,True,-1416.0,-1416.0,-2832.0
15,1,1703.9999999999998,1709.0,88,True,-1709.0,-1709.0,-3418.0
15,2,1786.5,1632.0,87,True,-1632.0,-1632.0,-3264.0
15,3,1565.3333333333333,1152.0,74,True,-1152.0,-1152.0,-2304.0
16,0,1742.5,1142.0,78,True,-1142.0,-1142.0,-2284.0
16,1,1544.5,1400.0,82,True,-1400.0,-1400.0,-2800.0
16,2,1687.5,1572.0,86,True,-1572.0,-1572.0,-3144.0
16,3,1723.4999999999998,1652.0,86,True,-1652.0,-1652.0,-3304.0
17,0,1877.4999999999998,1577.0,87,True,-1577.0,-1577.0,-3154.0
17,1,1569.5,1311.0,81,True,-1311.0,-1311.0,-2622.0
17,2,1725.5,1506.0,85,True,-1506.0,-1506.0,-3012.0
17,3,1297.5,1106.0,77,True,-1106.0,-1106.0,-2212.0
18,0,1522.5,1047.0,76,True,-1047.0,-1047.0,-2094.0
18,1,1421.0,1210.0,77,True,-1210.0,-1210.0,-2420.0
18,2,1031.8333333333335,713.0,68,True,-713.0,-713.0,-1426.0
18,3,1310.3333333333335,1029.0,74,True,-1029.0,-1029.0,-2058.0
19,0,1528.5,1254.0,76,True,-1254.0,-1254.0,-2508.0
19,1,1852.5,1613.0,86,True,-1613.0,-1613.0,-3226.0
19,2,1557.5,1155.0,79,True,-1155.0,-1155.0,-2310.0
19,3,1355.5,1122.0,75,True,-1122.0,-1122.0,-2244.0
20,0,1413.1666666666665,1270.0,79,True,-1270.0,-1270.0,-2540.0
20,1,1299.5,1058.0,74,True,-1058.0,-1058.0,-2116.0
20,2,1500.4999999999998,1295.0,79,True,-1295.0,-1295.0,-2590.0
20,3,1489.5,1139.0,77,True,-1139.0,-1139.0,-2278.0
21,0,1515.5,1077.0,77,True,-1077.0,-1077.0,-2154.0
21,1,1467.4999999999998,1128.0,77,True,-1128.0,-1128.0,-2256.0
21,2,1346.1666666666667,1060.0,74,True,-1060.0,-1060.0,-2120.0
21,3,1344.0,1074.0,76,True,-1074.0,-1074.0,-2148.0
22,0,1428.5,1186.0,79,True,-1186.0,-1186.0,-2372.0
22,1,1456.4999999999998,1153.0,77,True,-1153.0,-1153.0,-2306.0
22,2,1440.4999999999998,1212.0,77,True,-1212.0,-1212.0,-2424.0
22,3,1624.5,1419.0,81,True,-1419.0,-1419.0,-2838.0
23,0,1398.3333333333335,1056.0,74,True,-1056.0,-1056.0,-2112.0
23,1,1460.5,982.0,73,True,-982.0,-982.0,-1964.0
23,2,1371.5,890.0,70,True,-890.0,-890.0,-1780.0
23,3,1596.5,1260.0,79,True,-1260.0,-1260.0,-2520.0
24,0,1321.5,704.0,70,True,-704.0,-704.0,-1408.0
24,1,1429.5,953.0,75,True,-953.0,-953.0,-1906.0
24,2,1297.5,597.0,68,True,-597.0,-597.0,-1194.0
24,3,1286.6666666666665,850.0,70,True,-850.0,-850.0,-1700.0
25,0,1149.5,790.0,68,True,-790.0,-790.0,-1580.0
25,1,1349.5,955.0,74,True,-955.0,-955.0,-1910.0
25,2,1285.3333333333333,765.0,71,True,-765.0,-765.0,-1530.0
25,3,1454.4999999999998,617.0,69,True,-617.0,-617.0,-1234.0
26,0,1212.5,543.0,65,True,-543.0,-543.0,-1086.0
26,1,1312.5,583.0,67,True,-583.0,-583.0,-1166.0
26,2,1411.5,688.0,69,True,-688.0,-688.0,-1376.0
26,3,1187.5,516.0,66,True,-516.0,-516.0,-1032.0
27,0,1138.5,197.0,60,True,-197.0,-197.0,-394.0
27,1,1275.4999999999998,634.0,69,True,-634.0,-634.0,-1268.0
27,2,1108.5,684.0,68,True,-684.0,-684.0,-1368.0
27,3,1231.5,615.0,68,True,-615.0,-615.0,-1230.0
28,0,1083.5,267.0,61,True,-267.0,-267.0,-534.0
28,1,1113.5,391.0,63,True,-391.0,-391.0,-782.0
28,2,1311.5,468.0,65,True,-468.0,-468.0,-936.0
28,3,913.3333333333334,257.0,61,True,-257.0,-257.0,-514.0
29,0,1188.5,408.0,64,True,-408.0,-408.0,-816.0
29,1,1226.5,347.0,63,True,-347.0,-347.0,-694.0
29,2,1152.5,273.0,61,True,-273.0,-273.0,-546.0
29,3,1188.5,257.0,61,True,-257.0,-257.0,-514.0
30,0,1207.5,305.0,62,True,-305.0,-305.0,-610.0
30,1,1138.5,207.0,60,True,-207.0,-207.0,-414.0
30,2,1083.5,315.0,62,True,-315.0,-315.0,-630.0
30,3,1119.5,267.0,61,True,-267.0,-267.0,-534.0
31,0,1262.5,366.0,63,True,-366.0,-366.0,-732.0
31,1,1199.5,207.0,60,True,-207.0,-207.0,-414.0
31,2,1262.5,396.0,64,True,-396.0,-396.0,-792.0
31,3,1138.5,424.0,64,True,-424.0,-424.0,-848.0
32,0,1125.5,375.0,61,True,-375.0,-375.0,-750.0
32,1,1108.5,267.0,61,True,-267.0,-267.0,-534.0
32,2,1182.5,267.0,61,True,-267.0,-267.0,-534.0
32,3,1182.5,267.0,61,True,-267.0,-267.0,-534.0
33,0,1102.5,267.0,61,True,-267.0,-267.0,-534.0
33,1,1083.5,267.0,60,True,-267.0,-267.0,-534.0
33,2,1119.5,344.0,62,True,-344.0,-344.0,-688.0
33,3,1075.5,299.0,62,True,-299.0,-299.0,-598.0
34,0,1076.6666666666665,343.0,62,True,-343.0,-343.0,-686.0
34,1,1218.5,207.0,60,True,-207.0,-207.0,-414.0
34,2,1108.5,375.0,63,True,-375.0,-375.0,-750.0
34,3,1188.5,257.0,61,True,-257.0,-257.0,-514.0
35,0,1218.5,257.0,61,True,-257.0,-257.0,-514.0
35,1,1207.5,225.0,60,True,-225.0,-225.0,-450.0
35,2,1188.5,347.0,63,True,-347.0,-347.0,-694.0
35,3,1037.5,375.0,62,True,-375.0,-375.0,-750.0
36,0,1232.5,333.0,62,True,-333.0,-333.0,-666.0
36,1,1072.5,343.0,62,True,-343.0,-343.0,-686.0
36,2,1232.5,333.0,61,True,-333.0,-333.0,-666.0
36,3,1108.5,257.0,61,True,-257.0,-257.0,-514.0
37,0,1188.5,257.0,61,True,-257.0,-257.0,-514.0
37,1,1163.5,257.0,61,True,-257.0,-257.0,-514.0
37,2,1023.6666666666666,252.0,61,True,-252.0,-252.0,-504.0
37,3,1243.5,343.0,62,True,-343.0,-343.0,-686.0
38,0,1146.5,257.0,61,True,-257.0,-257.0,-514.0
38,1,1152.5,187.0,59,True,-187.0,-187.0,-374.0
38,2,1089.5,257.0,61,True,-257.0,-257.0,-514.0
38,3,1213.5,273.0,61,True,-273.0,-273.0,-546.0
39,0,1188.5,299.0,62,True,-299.0,-299.0,-598.0
39,1,1108.5,257.0,61,True,-257.0,-257.0,-514.0
39,2,1064.5,347.0,63,True,-347.0,-347.0,-694.0
39,3,1163.5,257.0,61,True,-257.0,-257.0,-514.0
40,0,1152.5,219.0,60,True,-219.0,-219.0,-438.0
40,1,1218.5,207.0,60,True,-207.0,-207.0,-414.0
40,2,1108.5,267.0,60,True,-267.0,-267.0,-534.0
40,3,1243.5,257.0,61,True,-257.0,-257.0,-514.0
41,0,1039.5,343.0,62,True,-343.0,-343.0,-686.0
41,1,1201.5,257.0,61,True,-257.0,-257.0,-514.0
41,2,1108.5,225.0,60,True,-225.0,-225.0,-450.0
41,3,1152.5,225.0,60,True,-225.0,-225.0,-450.0
42,0,1207.5,257.0,61,True,-257.0,-257.0,-514.0
42,1,1152.5,299.0,62,True,-299.0,-299.0,-598.0
42,2,1157.5,257.0,61,True,-257.0,-257.0,-514.0
42,3,1207.5,299.0,62,True,-299.0,-299.0,-598.0
43,0,1243.5,257.0,61,True,-257.0,-257.0,-514.0
43,1,1289.5,299.0,62,True,-299.0,-299.0,-598.0
43,2,1144.5,257.0,61,True,-257.0,-257.0,-514.0
43,3,1133.5,257.0,61,True,-257.0,-257.0,-514.0
44,0,1119.5,267.0,61,True,-267.0,-267.0,-534.0
44,1,1144.5,225.0,59,True,-225.0,-225.0,-450.0
44,2,1182.5,299.0,62,True,-299.0,-299.0,-598.0
44,3,1207.5,257.0,61,True,-257.0,-257.0,-514.0
45,0,1163.5,257.0,61,True,-257.0,-257.0,-514.0
45,1,1188.5,257.0,61,True,-257.0,-257.0,-514.0
45,2,1064.5,299.0,62,True,-299.0,-299.0,-598.0
45,3,1169.5,257.0,61,True,-257.0,-257.0,-514.0
46,0,1089.5,299.0,62,True,-299.0,-299.0,-598.0
46,1,1108.5,225.0,60,True,-225.0,-225.0,-450.0
46,2,1188.5,257.0,61,True,-257.0,-257.0,-514.0
46,3,1218.5,267.0,61,True,-267.0,-267.0,-534.0
47,0,1311.5,783.0,69,True,-783.0,-783.0,-1566.0
47,1,1138.5,207.0,59,True,-207.0,-207.0,-414.0
47,2,1396.5,521.0,67,True,-521.0,-521.0,-1042.0
47,3,1088.5,547.0,66,True,-547.0,-547.0,-1094.0
48,0,1089.5,225.0,60,True,-225.0,-225.0,-450.0
48,1,1009.5,343.0,62,True,-343.0,-343.0,-686.0
48,2,1127.5,225.0,60,True,-225.0,-225.0,-450.0
48,3,1218.5,257.0,61,True,-257.0,-257.0,-514.0
49,0,1169.5,257.0,61,True,-257.0,-257.0,-514.0
49,1,1144.5,257.0,61,True,-257.0,-257.0,-514.0
49,2,1199.5,267.0,61,True,-267.0,-267.0,-534.0
49,3,1083.5,207.0,60,True,-207.0,-207.0,-414.0
50,0,1169.5,257.0,61,True,-257.0,-257.0,-514.0
50,1,1218.5,257.0,61,True,-257.0,-257.0,-514.0
50,2,1108.5,225.0,60,True,-225.0,-225.0,-450.0
50,3,1163.5,257.0,61,True,-257.0,-257.0,-514.0
51,0,1243.5,257.0,61,True,-257.0,-257.0,-514.0
51,1,1163.5,305.0,61,True,-305.0,-305.0,-610.0
51,2,1144.5,299.0,62,True,-299.0,-299.0,-598.0
51,3,1182.5,347.0,63,True,-347.0,-347.0,-694.0
52,0,1174.5,225.0,60,True,-225.0,-225.0,-450.0
52,1,1163.5,299.0,62,True,-299.0,-299.0,-598.0
52,2,1188.5,333.0,62,True,-333.0,-333.0,-666.0
52,3,1119.5,267.0,61,True,-267.0,-267.0,-534.0
53,0,1262.5,334.0,62,True,-334.0,-334.0,-668.0
53,1,1138.5,257.0,61,True,-257.0,-257.0,-514.0
53,2,1232.5,225.0,60,True,-225.0,-225.0,-450.0
53,3,1144.5,257.0,61,True,-257.0,-257.0,-514.0
54,0,1188.5,299.0,62,True,-299.0,-299.0,-598.0
54,1,1119.5,165.0,59,True,-165.0,-165.0,-330.0
54,2,1069.6666666666665,315.0,62,True,-315.0,-315.0,-630.0
54,3,1064.5,343.0,62,True,-343.0,-343.0,-686.0
55,0,1144.5,257.0,61,True,-257.0,-257.0,-514.0
55,1,1174.5,225.0,60,True,-225.0,-225.0,-450.0
55,2,1193.5,267.0,61,True,-267.0,-267.0,-534.0
55,3,1163.5,257.0,61,True,-257.0,-257.0,-514.0
56,0,1163.5,299.0,62,True,-299.0,-299.0,-598.0
56,1,1213.5,225.0,60,True,-225.0,-225.0,-450.0
56,2,1083.5,343.0,62,True,-343.0,-343.0,-686.0
56,3,1108.5,225.0,60,True,-225.0,-225.0,-450.0
57,0,1042.5,343.0,62,True,-343.0,-343.0,-686.0
57,1,1144.5,299.0,62,True,-299.0,-299.0,-598.0
57,2,1213.5,333.0,62,True,-333.0,-333.0,-666.0
57,3,1174.5,207.0,60,True,-207.0,-207.0,-414.0
58,0,1169.5,225.0,60,True,-225.0,-225.0,-450.0
58,1,1169.5,225.0,60,True,-225.0,-225.0,-450.0
58,2,1133.5,225.0,60,True,-225.0,-225.0,-450.0
58,3,1053.5,343.0,62,True,-343.0,-343.0,-686.0
59,0,1089.5,225.0,60,True,-225.0,-225.0,-450.0
59,1,913.3333333333333,257.0,61,True,-257.0,-257.0,-514.0
59,2,1108.5,375.0,63,True,-375.0,-375.0,-750.0
59,3,1028.5,343.0,62,True,-343.0,-343.0,-686.0
60,0,1119.5,257.0,61,True,-257.0,-257.0,-514.0
60,1,1047.5,420.0,63,True,-420.0,-420.0,-840.0
60,2,1193.5,305.0,62,True,-305.0,-305.0,-610.0
60,3,1064.5,257.0,61,True,-257.0,-257.0,-514.0
61,0,922.3333333333333,312.0,62,True,-312.0,-312.0,-624.0
61,1,1133.5,225.0,60,True,-225.0,-225.0,-450.0
61,2,1055.1666666666665,343.0,62,True,-343.0,-343.0,-686.0
61,3,1089.5,225.0,60,True,-225.0,-225.0,-450.0
62,0,1133.5,225.0,60,True,-225.0,-225.0,-450.0
62,1,1144.5,225.0,60,True,-225.0,-225.0,-450.0
62,2,1026.1666666666665,343.0,62,True,-343.0,-343.0,-686.0
62,3,1127.5,225.0,60,True,-225.0,-225.0,-450.0
63,0,1089.5,225.0,60,True,-225.0,-225.0,-450.0
63,1,1144.5,267.0,61,True,-267.0,-267.0,-534.0
63,2,1133.5,225.0,60,True,-225.0,-225.0,-450.0
63,3,1152.5,225.0,60,True,-225.0,-225.0,-450.0
64,0,1133.5,225.0,60,True,-225.0,-225.0,-450.0
64,1,1199.5,257.0,61,True,-257.0,-257.0,-514.0
64,2,1213.5,225.0,60,True,-225.0,-225.0,-450.0
64,3,1152.5,225.0,60,True,-225.0,-225.0,-450.0
65,0,1133.5,225.0,60,True,-225.0,-225.0,-450.0
65,1,1207.5,225.0,60,True,-225.0,-225.0,-450.0
65,2,1144.5,257.0,61,True,-257.0,-257.0,-514.0
65,3,1144.5,257.0,61,True,-257.0,-257.0,-514.0
66,0,1169.5,225.0,60,True,-225.0,-225.0,-450.0
66,1,1171.5,225.0,60,True,-225.0,-225.0,-450.0
66,2,1207.5,225.0,60,True,-225.0,-225.0,-450.0
66,3,1163.5,257.0,61,True,-257.0,-257.0,-514.0
67,0,1152.5,225.0,60,True,-225.0,-225.0,-450.0
67,1,1169.5,225.0,60,True,-225.0,-225.0,-450.0
67,2,1144.5,257.0,61,True,-257.0,-257.0,-514.0
67,3,1108.5,299.0,62,True,-299.0,-299.0,-598.0
68,0,1163.5,225.0,60,True,-225.0,-225.0,-450.0
68,1,1262.5,257.0,61,True,-257.0,-257.0,-514.0
68,2,1218.5,257.0,61,True,-257.0,-257.0,-514.0
68,3,1193.5,257.0,61,True,-257.0,-257.0,-514.0
69,0,1237.5,257.0,61,True,-257.0,-257.0,-514.0
69,1,1152.5,225.0,60,True,-225.0,-225.0,-450.0
69,2,1108.5,225.0,60,True,-225.0,-225.0,-450.0
69,3,1119.5,257.0,61,True,-257.0,-257.0,-514.0
70,0,1152.5,225.0,60,True,-225.0,-225.0,-450.0
70,1,1163.5,299.0,62,True,-299.0,-299.0,-598.0
70,2,1133.5,225.0,60,True,-225.0,-225.0,-450.0
70,3,1199.5,347.0,63,True,-347.0,-347.0,-694.0
71,0,1152.5,225.0,60,True,-225.0,-225.0,-450.0
71,1,1163.5,257.0,61,True,-257.0,-257.0,-514.0
71,2,1163.5,299.0,62,True,-299.0,-299.0,-598.0
71,3,1199.5,299.0,62,True,-299.0,-299.0,-598.0
72,0,1133.5,225.0,60,True,-225.0,-225.0,-450.0
72,1,1152.5,225.0,60,True,-225.0,-225.0,-450.0
72,2,1243.5,257.0,61,True,-257.0,-257.0,-514.0
72,3,1152.5,267.0,61,True,-267.0,-267.0,-534.0
73,0,1207.5,225.0,60,True,-225.0,-225.0,-450.0
73,1,1144.5,225.0,60,True,-225.0,-225.0,-450.0
73,2,1144.5,257.0,61,True,-257.0,-257.0,-514.0
73,3,1144.5,225.0,60,True,-225.0,-225.0,-450.0
74,0,1133.5,225.0,60,True,-225.0,-225.0,-450.0
74,1,1152.5,225.0,60,True,-225.0,-225.0,-450.0
74,2,1144.5,225.0,60,True,-225.0,-225.0,-450.0
74,3,1144.5,375.0,63,True,-375.0,-375.0,-750.0
75,0,1089.5,225.0,60,True,-225.0,-225.0,-450.0
75,1,1133.5,225.0,60,True,-225.0,-225.0,-450.0
75,2,1108.5,225.0,60,True,-225.0,-225.0,-450.0
75,3,1163.5,257.0,61,True,-257.0,-257.0,-514.0
76,0,1152.5,225.0,60,True,-225.0,-225.0,-450.0
76,1,1188.5,225.0,60,True,-225.0,-225.0,-450.0
76,2,1034.5,187.0,59,True,-187.0,-187.0,-374.0
76,3,1108.5,225.0,60,True,-225.0,-225.0,-450.0
77,0,1053.5,267.0,61,True,-267.0,-267.0,-534.0
77,1,1207.5,257.0,60,True,-257.0,-257.0,-514.0
77,2,1152.5,225.0,60,True,-225.0,-225.0,-450.0
77,3,955.3333333333334,225.0,60,True,-225.0,-225.0,-450.0
78,0,1169.5,225.0,60,True,-225.0,-225.0,-450.0
78,1,1226.5,225.0,60,True,-225.0,-225.0,-450.0
78,2,1171.5,187.0,59,True,-187.0,-187.0,-374.0
78,3,1127.5,267.0,61,True,-267.0,-267.0,-534.0
79,0,1108.5,267.0,61,True,-267.0,-267.0,-534.0
79,1,1152.5,225.0,60,True,-225.0,-225.0,-450.0
79,2,1127.5,225.0,60,True,-225.0,-225.0,-450.0
79,3,1138.5,299.0,62,True,-299.0,-299.0,-598.0
80,0,1127.5,225.0,60,True,-225.0,-225.0,-450.0
80,1,1171.5,225.0,60,True,-225.0,-225.0,-450.0
80,2,1047.5,267.0,61,True,-267.0,-267.0,-534.0
80,3,1231.5,317.0,62,True,-317.0,-317.0,-634.0
81,0,1127.5,257.0,61,True,-257.0,-257.0,-514.0
81,1,1146.5,225.0,60,True,-225.0,-225.0,-450.0
81,2,984.5,225.0,60,True,-225.0,-225.0,-450.0
81,3,1232.5,333.0,62,True,-333.0,-333.0,-666.0
82,0,1133.5,225.0,60,True,-225.0,-225.0,-450.0
82,1,1243.5,299.0,62,True,-299.0,-299.0,-598.0
82,2,1251.5,333.0,62,True,-333.0,-333.0,-666.0
82,3,1108.5,343.0,62,True,-343.0,-343.0,-686.0
83,0,1232.5,333.0,62,True,-333.0,-333.0,-666.0
83,1,1237.5,257.0,61,True,-257.0,-257.0,-514.0
83,2,1182.5,267.0,61,True,-267.0,-267.0,-534.0
83,3,1152.5,225.0,60,True,-225.0,-225.0,-450.0
84,0,1133.5,225.0,60,True,-225.0,-225.0,-450.0
84,1,1146.5,225.0,60,True,-225.0,-225.0,-450.0
84,2,1163.5,225.0,60,True,-225.0,-225.0,-450.0
84,3,1171.5,225.0,60,True,-225.0,-225.0,-450.0
85,0,1072.5,187.0,59,True,-187.0,-187.0,-374.0
85,1,1053.5,187.0,59,True,-187.0,-187.0,-374.0
85,2,984.5,311.0,61,True,-311.0,-311.0,-622.0
85,3,1171.5,267.0,61,True,-267.0,-267.0,-534.0
86,0,1108.5,343.0,62,True,-343.0,-343.0,-686.0
86,1,1152.5,225.0,60,True,-225.0,-225.0,-450.0
86,2,1152.5,225.0,60,True,-225.0,-225.0,-450.0
86,3,1133.5,267.0,61,True,-267.0,-267.0,-534.0
87,0,1133.5,225.0,60,True,-225.0,-225.0,-450.0
87,1,1232.5,333.0,62,True,-333.0,-333.0,-666.0
87,2,1232.5,333.0,62,True,-333.0,-333.0,-666.0
87,3,1163.5,267.0,61,True,-267.0,-267.0,-534.0
88,0,1108.5,267.0,61,True,-267.0,-267.0,-534.0
88,1,1053.5,187.0,59,True,-187.0,-187.0,-374.0
88,2,1182.5,225.0,60,True,-225.0,-225.0,-450.0
88,3,1108.5,225.0,60,True,-225.0,-225.0,-450.0
89,0,1152.5,267.0,61,True,-267.0,-267.0,-534.0
