episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,5461.125,2866.5,6.572748099919409,289.75,-6.726131902505412,-6.726131902505412,-13.452263805010825,1.0
2,4965.333333333334,2474.75,5.18748619989492,283.75,-5.851942692136924,-5.851942692136924,-11.703885384273848,1.0
3,4774.208333333333,2091.75,5.3217805998865515,280.75,-5.050052703558679,-5.050052703558679,-10.100105407117358,1.0
4,4831.083333333334,1760.25,5.417637599864975,276.25,-4.395947386917216,-4.395947386917216,-8.791894773834432,1.0
5,4739.041666666667,1605.5,5.424456999870017,274.0,-4.069282560687512,-4.069282560687512,-8.138565121375024,1.0
6,4486.708333333333,1059.25,5.00901859998703,265.5,-2.9292360016247203,-2.9292360016247203,-5.858472003249441,1.0
7,4019.1666666666665,662.5,5.231765100033954,259.5,-2.0501047181917564,-2.0501047181917564,-4.100209436383513,1.0
8,4092.166666666667,456.5,4.881690199952573,255.5,-1.6504008931597673,-1.6504008931597673,-3.3008017863195347,1.0
9,4228.458333333334,379.0,4.923263599863276,255.5,-1.5195888413985505,-1.5195888413985505,-3.039177682797101,1.0
10,4310.958333333334,264.5,4.916053599910811,253.25,-1.304959384759123,-1.304959384759123,-2.609918769518246,1.0
11,4234.583333333334,422.25,4.881724399980158,256.0,-1.6073631632413559,-1.6073631632413559,-3.2147263264827117,1.0
12,3891.0833333333335,293.5,4.814431499922648,253.25,-1.2876026472874151,-1.2876026472874151,-2.5752052945748303,1.0
13,4171.916666666667,282.75,5.022286199964583,253.5,-1.3165396461972312,-1.3165396461972312,-2.6330792923944624,1.0
14,3974.9583333333335,280.75,4.875191100174561,253.75,-1.2771281639658534,-1.2771281639658534,-2.5542563279317068,1.0
15,3919.625,341.0,4.899724800139666,254.25,-1.3879234224526886,-1.3879234224526886,-2.7758468449053773,1.0
16,3892.0833333333335,318.25,4.991526499856263,254.5,-1.337381596729012,-1.337381596729012,-2.674763193458024,1.0
17,3925.5833333333335,318.25,5.065209300024435,254.0,-1.3434032567299108,-1.3434032567299108,-2.6868065134598216,1.0
18,3900.666666666667,314.5,4.628327900078148,254.25,-1.3314094298034498,-1.3314094298034498,-2.6628188596068996,1.0
19,3953.5833333333335,325.25,4.936158299911767,254.5,-1.3624643420966167,-1.3624643420966167,-2.7249286841932334,1.0
20,3902.3333333333335,268.25,4.854288200149313,253.5,-1.239023644136639,-1.239023644136639,-2.478047288273278,1.0
21,3893.375,333.0,4.714454800123349,254.0,-1.3671728933983553,-1.3671728933983553,-2.7343457867967107,1.0
22,3787.25,335.75,4.9507440000306815,254.75,-1.3536078358127304,-1.3536078358127304,-2.7072156716254607,1.0
23,3804.7083333333335,312.75,4.858921600040048,254.0,-1.310653805101178,-1.310653805101178,-2.621307610202356,1.0
24,3874.0833333333335,358.0,5.266466999892145,254.25,-1.4138053965598334,-1.4138053965598334,-2.827610793119667,1.0
25,3703.5,267.0,4.7349585997872055,253.5,-1.2007781347082798,-1.2007781347082798,-2.4015562694165595,1.0
26,3731.625,275.25,4.907108699902892,253.25,-1.2223666989756272,-1.2223666989756272,-2.4447333979512544,1.0
27,3798.5833333333335,284.5,4.901604100130498,253.75,-1.2529396034988542,-1.2529396034988542,-2.5058792069977085,1.0
28,3667.0833333333335,284.5,4.823756599798799,253.5,-1.229302341107267,-1.229302341107267,-2.458604682214534,1.0
29,3703.666666666667,268.25,4.888461000053212,253.25,-1.203313103235787,-1.203313103235787,-2.406626206471574,1.0
30,3824.666666666667,434.25,4.953796499874443,255.0,-1.5577283103182662,-1.5577283103182662,-3.1154566206365324,1.0
31,3921.5,449.25,4.842041000025347,255.25,-1.6051943233971655,-1.6051943233971655,-3.210388646794331,1.0
32,3722.166666666667,305.25,4.749103300040588,253.5,-1.2807867941578273,-1.2807867941578273,-2.5615735883156545,1.0
33,3822.291666666667,359.75,4.869824099820107,255.0,-1.4080028043924697,-1.4080028043924697,-2.8160056087849394,1.0
34,3898.666666666667,437.0,4.844757399987429,256.0,-1.576540909677772,-1.576540909677772,-3.153081819355544,1.0
35,3834.8333333333335,405.5,4.969886000035331,255.5,-1.5019405488128406,-1.5019405488128406,-3.003881097625681,1.0
36,3830.3333333333335,451.5,4.8773809999693185,256.5,-1.593316037848702,-1.593316037848702,-3.186632075697404,1.0
