episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,1177.7083333333333,3174.25,4.439380399999209,123.75,-4.483317332071691,-4.483317332071691,-8.966634664143381,1.0
2,1064.875,2698.75,1.8334104999667034,114.0,-3.839374411627936,-3.839374411627936,-7.678748823255872,1.0
3,940.375,2116.75,1.5190499000018463,105.25,-3.0571215266854006,-3.0571215266854006,-6.114243053370801,1.0
4,952.375,2328.0,1.614971400005743,108.25,-3.3266231663285657,-3.3266231663285657,-6.653246332657131,1.0
5,893.0,1773.75,1.5029616999672726,99.75,-2.607410138824975,-2.607410138824975,-5.21482027764995,1.0
6,861.1666666666667,1684.75,1.5277018999913707,99.25,-2.4822227605347162,-2.4822227605347162,-4.9644455210694325,1.0
7,776.8333333333334,1386.25,1.3457275000400841,93.5,-2.0721092659365556,-2.0721092659365556,-4.144218531873111,1.0
8,797.1666666666667,1317.75,1.3982072999933735,92.75,-1.9952559951984727,-1.9952559951984727,-3.9905119903969455,1.0
9,684.0,1084.5,1.296841899980791,88.5,-1.6542331594101682,-1.6542331594101682,-3.3084663188203365,1.0
10,702.75,1153.25,1.297772099962458,89.75,-1.74839687126921,-1.74839687126921,-3.49679374253842,1.0
11,687.3333333333334,1129.25,1.3762789000757039,89.5,-1.711667008435318,-1.711667008435318,-3.423334016870636,1.0
12,855.125,1366.75,1.3150252000195906,93.25,-2.081763661053197,-2.081763661053197,-4.163527322106394,1.0
13,741.5833333333334,1222.25,1.411886699963361,91.0,-1.8516077595348013,-1.8516077595348013,-3.7032155190696026,1.0
14,750.6666666666666,1038.5,1.3444083000067621,88.5,-1.6256791140582745,-1.6256791140582745,-3.251358228116549,1.0
15,729.9166666666666,1136.0,1.3656877999892458,88.25,-1.7386314063788055,-1.7386314063788055,-3.477262812757611,1.0
16,747.875,1141.75,1.3696503000101075,90.5,-1.7536351358083024,-1.7536351358083024,-3.507270271616605,1.0
17,777.5416666666667,1152.75,1.3147149999858811,90.5,-1.7802988942172016,-1.7802988942172016,-3.560597788434403,1.0
18,762.375,1045.25,1.353634599945508,88.25,-1.6392157068408462,-1.6392157068408462,-3.2784314136816923,1.0
19,743.7083333333333,1095.5,1.3872103999601677,88.5,-1.6939622990890009,-1.6939622990890009,-3.3879245981780017,1.0
