episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,4131.333333333333,2647.0,1.100696599999992,190.0,-4131.333333333333,-4131.333333333333,-4131.333333333333,1.0
2,3615.0,1529.0,1.0277470999999423,173.0,-3615.0,-3615.0,-3615.0,1.0
3,3792.5,2086.0,1.1046360000000277,180.0,-3792.5,-3792.5,-3792.5,1.0
4,3202.5,1897.0,1.0678918999999496,178.0,-3202.5,-3202.5,-3202.5,1.0
5,3598.5,2466.0,1.143320200000062,189.0,-3598.5,-3598.5,-3598.5,1.0
6,3425.5,1706.0,1.0501272999999856,177.0,-3425.5,-3425.5,-3425.5,1.0
7,3831.333333333333,1816.0,1.0196438999998918,177.0,-3831.333333333333,-3831.333333333333,-3831.333333333333,1.0
8,3688.666666666666,1944.0,1.1201496999999563,180.0,-3688.666666666666,-3688.666666666666,-3688.666666666666,1.0
9,3795.5,2346.0,1.2280384999999114,185.0,-3795.5,-3795.5,-3795.5,1.0
10,3332.0,1895.0,1.0857054000000517,179.0,-3332.0,-3332.0,-3332.0,1.0
11,3722.833333333333,2828.0,1.2493575000000874,195.0,-3722.833333333333,-3722.833333333333,-3722.833333333333,1.0
12,3926.0,1970.0,1.2501710999999887,178.0,-3926.0,-3926.0,-3926.0,1.0
13,3528.6666666666665,2615.0,1.227016699999922,190.0,-3528.6666666666665,-3528.6666666666665,-3528.6666666666665,1.0
14,3695.833333333333,2184.0,1.1365769000001364,184.0,-3695.833333333333,-3695.833333333333,-3695.833333333333,1.0
15,3871.4999999999995,2442.0,1.2916126000000077,188.0,-3871.4999999999995,-3871.4999999999995,-3871.4999999999995,1.0
16,3552.8333333333335,1799.0,1.1201787999998487,177.0,-3552.8333333333335,-3552.8333333333335,-3552.8333333333335,1.0
17,3786.833333333333,2696.0,1.23573650000003,191.0,-3786.833333333333,-3786.833333333333,-3786.833333333333,1.0
18,3641.1666666666665,2535.0,1.240454600000021,187.0,-3641.1666666666665,-3641.1666666666665,-3641.1666666666665,1.0
19,3768.4999999999995,3015.0,1.2684853000000658,198.0,-3768.4999999999995,-3768.4999999999995,-3768.4999999999995,1.0
20,3468.166666666666,2216.0,1.2389385999999831,184.0,-3468.166666666666,-3468.166666666666,-3468.166666666666,1.0
21,3479.6666666666665,2391.0,1.1959024000000227,186.0,-3479.6666666666665,-3479.6666666666665,-3479.6666666666665,1.0
22,3822.5,2094.0,1.2379683000001478,180.0,-3822.5,-3822.5,-3822.5,1.0
23,3734.166666666666,1958.0,1.0855842000000848,177.0,-3734.166666666666,-3734.166666666666,-3734.166666666666,1.0
24,3435.1666666666665,2086.0,1.2203455999999733,183.0,-3435.1666666666665,-3435.1666666666665,-3435.1666666666665,1.0
25,4243.333333333332,3353.0,1.29398389999983,202.0,-4243.333333333332,-4243.333333333332,-4243.333333333332,1.0
26,3563.0,2098.0,1.1008514999998624,182.0,-3563.0,-3563.0,-3563.0,1.0
27,3471.5,1769.0,1.1363638000000265,178.0,-3471.5,-3471.5,-3471.5,1.0
28,3556.166666666668,2442.0,1.1622036000001117,188.0,-3556.166666666668,-3556.166666666668,-3556.166666666668,1.0
29,3821.1666666666665,2783.0,1.1616661999998996,194.0,-3821.1666666666665,-3821.1666666666665,-3821.1666666666665,1.0
30,3830.4999999999995,2822.0,1.204338000000007,193.0,-3830.4999999999995,-3830.4999999999995,-3830.4999999999995,1.0
31,4036.666666666666,2997.0,1.172990400000117,196.0,-4036.666666666666,-4036.666666666666,-4036.666666666666,1.0
32,3486.5,2027.0,1.1085952000000816,181.0,-3486.5,-3486.5,-3486.5,1.0
33,3280.1666666666674,2025.0,1.0792543999998543,181.0,-3280.1666666666674,-3280.1666666666674,-3280.1666666666674,1.0
34,3876.1666666666665,2147.0,1.1680265000002237,180.0,-3876.1666666666665,-3876.1666666666665,-3876.1666666666665,1.0
35,3683.1666666666665,2084.0,1.183978100000104,182.0,-3683.1666666666665,-3683.1666666666665,-3683.1666666666665,1.0
36,3320.333333333333,2259.0,1.1519204999999602,185.0,-3320.333333333333,-3320.333333333333,-3320.333333333333,1.0
37,3995.6666666666665,2267.0,1.2545834000000013,185.0,-3995.6666666666665,-3995.6666666666665,-3995.6666666666665,1.0
38,3785.6666666666665,2141.0,1.1338318000000527,183.0,-3785.6666666666665,-3785.6666666666665,-3785.6666666666665,1.0
39,3235.4999999999995,1454.0,1.0872945999999502,172.0,-3235.4999999999995,-3235.4999999999995,-3235.4999999999995,1.0
40,3854.833333333333,2509.0,1.2217831000000388,189.0,-3854.833333333333,-3854.833333333333,-3854.833333333333,1.0
41,4210.0,3196.0,1.2385322000000087,197.0,-4210.0,-4210.0,-4210.0,1.0
42,3838.0,3188.0,1.246592899999996,197.0,-3838.0,-3838.0,-3838.0,1.0
43,3634.0,2031.0,1.2490563999999722,180.0,-3634.0,-3634.0,-3634.0,1.0
44,3692.1666666666665,1647.0,1.0988069999998515,174.0,-3692.1666666666665,-3692.1666666666665,-3692.1666666666665,1.0
45,3432.6666666666665,2570.0,1.2937603999998828,189.0,-3432.6666666666665,-3432.6666666666665,-3432.6666666666665,1.0
46,3590.5,1834.0,1.1564002000000073,179.0,-3590.5,-3590.5,-3590.5,1.0
47,3872.499999999999,2694.0,1.3964108999998643,191.0,-3872.499999999999,-3872.499999999999,-3872.499999999999,1.0
48,4188.0,3861.0,1.383374799999956,211.0,-4188.0,-4188.0,-4188.0,1.0
49,4449.0,3802.0,1.399670199999946,209.0,-4449.0,-4449.0,-4449.0,1.0
50,3969.4999999999995,3517.0,1.3614717000000383,203.0,-3969.4999999999995,-3969.4999999999995,-3969.4999999999995,1.0
51,3450.3333333333335,1464.0,1.1284725999998955,171.0,-3450.3333333333335,-3450.3333333333335,-3450.3333333333335,1.0
52,3515.5,1578.0,1.14179769999987,172.0,-3515.5,-3515.5,-3515.5,1.0
53,3486.6666666666665,1931.0,1.1653398000000834,178.0,-3486.6666666666665,-3486.6666666666665,-3486.6666666666665,1.0
54,3450.1666666666665,2027.0,1.2127606999999898,180.0,-3450.1666666666665,-3450.1666666666665,-3450.1666666666665,1.0
55,3279.8333333333335,2165.0,1.2035929000001033,183.0,-3279.8333333333335,-3279.8333333333335,-3279.8333333333335,1.0
56,4126.666666666666,3157.0,1.3735553999999865,197.0,-4126.666666666666,-4126.666666666666,-4126.666666666666,1.0
57,4480.0,4497.0,1.461993899999925,221.0,-4480.0,-4480.0,-4480.0,1.0
58,4339.333333333333,3548.0,1.357291099999884,205.0,-4339.333333333333,-4339.333333333333,-4339.333333333333,1.0
59,3934.9999999999995,3385.0,1.399116099999901,203.0,-3934.9999999999995,-3934.9999999999995,-3934.9999999999995,1.0
60,3358.666666666666,2210.0,1.1596859999999651,180.0,-3358.666666666666,-3358.666666666666,-3358.666666666666,1.0
