episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,1059.7083333333333,3104.5,3.803558500017971,121.25,-3.18106218640595,-3.18106218640595,-6.3621243728119,1.0
2,1092.5833333333333,3270.75,1.359113599988632,122.0,-3.3071103770388657,-3.3071103770388657,-6.614220754077731,1.0
3,1204.2916666666667,3148.5,1.3981829000404105,121.25,-3.466575552974203,-3.466575552974203,-6.933151105948406,1.0
4,1015.5833333333334,2843.25,1.4465186999877915,117.0,-2.9969702579739614,-2.9969702579739614,-5.993940515947923,1.0
5,903.0416666666667,2875.0,1.2692427999572828,121.0,-2.8005518045270477,-2.8005518045270477,-5.601103609054095,1.0
6,866.25,2390.25,1.2433618999784812,110.75,-2.5426268089637483,-2.5426268089637483,-5.0852536179274965,1.0
7,880.875,2352.0,1.3303203999530524,112.25,-2.5548011954890857,-2.5548011954890857,-5.109602390978171,1.0
8,887.0,2338.25,1.396742600016296,112.75,-2.560787675653002,-2.560787675653002,-5.121575351306004,1.0
9,734.5416666666667,2066.0,1.1685088000958785,110.5,-2.1713612200119385,-2.1713612200119385,-4.342722440023877,1.0
10,719.8333333333334,1894.0,1.2741164000472054,107.5,-2.076774760821516,-2.076774760821516,-4.153549521643032,1.0
11,647.25,1578.25,1.2738463999703526,102.0,-1.818551175322266,-1.818551175322266,-3.637102350644532,1.0
12,723.5,2068.5,1.2730844999896362,111.75,-2.151849620057113,-2.151849620057113,-4.303699240114226,1.0
13,617.9583333333333,1338.75,1.2215971000259742,98.25,-1.6704944097575143,-1.6704944097575143,-3.3409888195150286,1.0
14,575.625,1412.0,1.2697554000187665,102.25,-1.620595768194505,-1.620595768194505,-3.24119153638901,1.0
15,625.25,1368.25,1.1211805999046192,100.0,-1.6955668086410791,-1.6955668086410791,-3.3911336172821582,1.0
16,608.4166666666666,1347.0,1.2081744999159127,100.5,-1.6560159237210206,-1.6560159237210206,-3.312031847442041,1.0
17,681.125,1424.75,1.1983975000912324,102.5,-1.8213572269815919,-1.8213572269815919,-3.6427144539631837,1.0
18,597.375,1425.25,1.2886458000866696,102.25,-1.6661404740009362,-1.6661404740009362,-3.3322809480018725,1.0
19,623.125,1394.5,1.1879292000085115,100.5,-1.7018934627236502,-1.7018934627236502,-3.4037869254473003,1.0
20,641.625,1338.25,1.1933219999773428,99.75,-1.7142163173773457,-1.7142163173773457,-3.4284326347546914,1.0
21,538.9166666666666,1181.75,1.2138566999929026,97.5,-1.4623950518690612,-1.4623950518690612,-2.9247901037381223,1.0
22,601.7083333333334,1424.5,1.224390499992296,101.0,-1.6738882838842915,-1.6738882838842915,-3.347776567768583,1.0
23,569.25,1291.0,1.0990354999667034,100.75,-1.561426278173048,-1.561426278173048,-3.122852556346096,1.0
24,573.6666666666666,1170.5,1.1902087000198662,98.5,-1.5224781795008309,-1.5224781795008309,-3.0449563590016617,1.0
25,545.125,987.5,1.1380948000587523,95.25,-1.3979180178436024,-1.3979180178436024,-2.7958360356872047,1.0
26,616.875,1228.25,1.1674046000698581,98.75,-1.62525248858558,-1.62525248858558,-3.25050497717116,1.0
27,657.625,1329.5,1.1859204999636859,99.5,-1.740483721342949,-1.740483721342949,-3.480967442685898,1.0
28,625.4583333333333,1108.0,1.134743900038302,95.25,-1.594134157752932,-1.594134157752932,-3.188268315505864,1.0
29,619.2916666666667,1585.25,1.1592475000070408,104.5,-1.7694083861704017,-1.7694083861704017,-3.5388167723408035,1.0
30,638.2916666666666,1276.25,1.1557841999456286,96.75,-1.6837740993498218,-1.6837740993498218,-3.3675481986996436,1.0
31,574.6666666666666,1200.75,1.1583058999385685,99.0,-1.5361687478824844,-1.5361687478824844,-3.0723374957649687,1.0
32,601.0416666666666,1128.25,1.1431405999464914,98.0,-1.5567474146136848,-1.5567474146136848,-3.1134948292273696,1.0
33,596.5,1168.0,1.1210956000722945,98.0,-1.5638712227546265,-1.5638712227546265,-3.127742445509253,1.0
34,619.5416666666666,1307.0,1.210819400032051,99.5,-1.6610108013487572,-1.6610108013487572,-3.3220216026975145,1.0
35,525.1666666666666,1000.75,1.0348174000391737,94.5,-1.3660658164335384,-1.3660658164335384,-2.732131632867077,1.0
36,547.0416666666667,1270.75,1.1458112000254914,98.25,-1.5122924027555944,-1.5122924027555944,-3.024584805511189,1.0
37,534.9166666666666,1103.75,1.1117646000348032,95.75,-1.424455939531807,-1.424455939531807,-2.848911879063614,1.0
38,534.375,1113.25,1.1964415999827906,97.25,-1.42716752980656,-1.42716752980656,-2.85433505961312,1.0
39,587.1666666666666,1130.5,1.1733917000237852,96.5,-1.531880273623413,-1.531880273623413,-3.063760547246826,1.0
40,609.0,1107.0,1.1448055000510067,96.75,-1.563201684332801,-1.563201684332801,-3.126403368665602,1.0
41,701.1666666666666,1399.75,1.097077399957925,101.0,-1.8487670409628447,-1.8487670409628447,-3.6975340819256894,1.0
