episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,2681.6666666666665,1260.0,3.232225700001436,295.0,-1.5857236183528562,-1.5857236183528562,-1.5857236183528562,1.0
2,2342.6666666666665,1061.0,2.9900213000000804,294.0,-1.3652869730808925,-1.3652869730808925,-1.3652869730808925,1.0
3,2597.8333333333335,1855.0,2.9850635000002512,303.0,-1.8552607750311902,-1.8552607750311902,-1.8552607750311902,1.0
4,2527.3333333333335,1098.0,2.845702499998879,292.0,-1.4494504298013364,-1.4494504298013364,-1.4494504298013364,1.0
5,2657.1666666666665,1351.0,2.6441131999999925,294.0,-1.6228014136725366,-1.6228014136725366,-1.6228014136725366,1.0
6,2402.8333333333335,1611.0,3.0562795999976515,301.0,-1.6633045095531782,-1.6633045095531782,-1.6633045095531782,1.0
7,2349.3333333333335,1020.0,2.719360200000665,293.0,-1.3470297211207602,-1.3470297211207602,-1.3470297211207602,1.0
8,2691.3333333333335,1393.0,3.013807100000122,293.0,-1.6560564380207257,-1.6560564380207257,-1.6560564380207257,1.0
9,2540.1666666666665,1789.0,2.9072835000006307,304.0,-1.801591437081907,-1.801591437081907,-1.801591437081907,1.0
10,2468.8333333333335,1259.0,2.7197341000028246,297.0,-1.5096703912042102,-1.5096703912042102,-1.5096703912042102,1.0
11,2633.666666666667,1222.0,2.931460199997673,292.0,-1.549570198662989,-1.549570198662989,-1.549570198662989,1.0
12,2727.0,1992.0,2.6825835999989067,301.0,-1.9700250092493101,-1.9700250092493101,-1.9700250092493101,1.0
13,2438.666666666667,1606.0,2.946227500000532,298.0,-1.6735093054183738,-1.6735093054183738,-1.6735093054183738,1.0
14,2783.6666666666665,1392.0,2.6534092999972927,293.0,-1.6883293132622332,-1.6883293132622332,-1.6883293132622332,1.0
15,2662.0,1663.0,2.8475556000012148,299.0,-1.781458769180516,-1.781458769180516,-1.781458769180516,1.0
16,2575.0,1268.0,3.075720700002421,299.0,-1.5518839153085269,-1.5518839153085269,-1.5518839153085269,1.0
17,2951.166666666667,2335.0,2.9677727000016603,310.0,-2.2221334633977237,-2.2221334633977237,-2.2221334633977237,1.0
18,2886.1666666666674,1881.0,3.041077599998971,302.0,-1.9706899597474414,-1.9706899597474414,-1.9706899597474414,1.0
19,3009.1666666666665,2442.0,2.8562980000024254,309.0,-2.2965448683264684,-2.2965448683264684,-2.2965448683264684,1.0
20,2382.0,1730.0,3.058368599999085,303.0,-1.7157683816871416,-1.7157683816871416,-1.7157683816871416,1.0
21,2744.8333333333335,1421.0,2.8282072999973025,300.0,-1.6891320312821163,-1.6891320312821163,-1.6891320312821163,1.0
22,2419.6666666666665,1386.0,2.7579331000015372,299.0,-1.556100823605354,-1.556100823605354,-1.556100823605354,1.0
23,2579.3333333333335,1503.0,2.7556420999972033,296.0,-1.6716313896632138,-1.6716313896632138,-1.6716313896632138,1.0
24,2481.8333333333335,1072.0,3.0685244999986026,292.0,-1.4202206613507657,-1.4202206613507657,-1.4202206613507657,1.0
25,2446.3333333333335,1242.0,2.8022211999996216,295.0,-1.4931321779378655,-1.4931321779378655,-1.4931321779378655,1.0
26,2749.5,1837.0,3.0751038000016706,300.0,-1.9000441078275276,-1.9000441078275276,-1.9000441078275276,1.0
27,2609.1666666666665,1875.0,2.8128239999969082,305.0,-1.8693441710450434,-1.8693441710450434,-1.8693441710450434,1.0
28,2558.1666666666665,1581.0,2.906438900001376,303.0,-1.7033531948177192,-1.7033531948177192,-1.7033531948177192,1.0
29,2497.0,1604.0,2.9875805000010587,301.0,-1.6932100610287888,-1.6932100610287888,-1.6932100610287888,1.0
30,2505.5,1810.0,2.7666295999988506,301.0,-1.7998490667916947,-1.7998490667916947,-1.7998490667916947,1.0
31,2481.833333333333,1251.0,3.008841899998515,295.0,-1.5102609027994585,-1.5102609027994585,-1.5102609027994585,1.0
32,2848.166666666667,1164.0,2.6538612000003923,294.0,-1.5965369800248201,-1.5965369800248201,-1.5965369800248201,1.0
33,2589.333333333333,1786.0,2.965647799999715,299.0,-1.8175352501535997,-1.8175352501535997,-1.8175352501535997,1.0
