global_episode,worker_id,makespan,cost,steps,done,upper_reward_sum,lower_reward_sum,total_reward_sum
1,0,1989.0000000000002,1075.0,72,True,-4.8471327252729015,-4.8471327252729015,-9.694265450545803
1,1,2188.3333333333335,1312.0,77,True,-5.781741584692651,-5.781741584692651,-11.563483169385302
1,2,2011.6666666666667,851.0,67,True,-4.0820557319553386,-4.0820557319553386,-8.164111463910677
1,3,2098.1666666666665,943.0,70,True,-4.449968611214876,-4.449968611214876,-8.899937222429752
2,0,1958.0000000000002,1069.0,73,True,-4.808929201427802,-4.808929201427802,-9.617858402855603
2,1,1998.1666666666665,992.0,72,True,-4.564074627485161,-4.564074627485161,-9.128149254970323
2,2,2203.666666666667,1002.0,73,True,-4.713944402938614,-4.713944402938614,-9.427888805877227
2,3,2092.333333333333,1122.0,74,True,-5.068227804756568,-5.068227804756568,-10.136455609513137
3,0,2012.6666666666667,1135.0,75,True,-5.068727171792638,-5.068727171792638,-10.137454343585276
3,1,2182.0,813.0,66,True,-4.045553947204582,-4.045553947204582,-8.091107894409165
3,2,1992.6666666666665,1142.0,77,True,-5.081826152824473,-5.081826152824473,-10.163652305648945
3,3,1865.8333333333335,851.0,68,True,-4.00034112605321,-4.00034112605321,-8.00068225210642
4,0,1697.8333333333335,711.0,68,True,-3.4200947889428455,-3.4200947889428455,-6.840189577885691
4,1,1832.1666666666667,858.0,70,True,-4.005782281160502,-4.005782281160502,-8.011564562321004
4,2,1858.8333333333335,900.0,71,True,-4.166557713858796,-4.166557713858796,-8.333115427717592
4,3,1892.8333333333335,952.0,71,True,-4.366164446104677,-4.366164446104677,-8.732328892209354
5,0,2062.833333333333,1216.0,76,True,-5.37808699622297,-5.37808699622297,-10.75617399244594
5,1,2052.666666666667,1047.0,74,True,-4.785584765284523,-4.785584765284523,-9.571169530569046
5,2,1931.4999999999998,851.0,70,True,-4.037136045739424,-4.037136045739424,-8.074272091478848
5,3,1822.5,878.0,70,True,-4.069810214585149,-4.069810214585149,-8.139620429170298
6,0,2104.333333333333,959.0,71,True,-4.508979527248576,-4.508979527248576,-9.017959054497153
6,1,1789.5,907.0,72,True,-4.152013811065454,-4.152013811065454,-8.304027622130908
