episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,2518.8333333333335,1205.0,2.642287900000156,296.0,-2518.8333333333335,-2518.8333333333335,-2518.8333333333335,1.0
2,2671.5,1082.0,2.6959442000006675,293.0,-2671.5,-2671.5,-2671.5,1.0
3,2719.8333333333335,2270.0,3.0921029000001,307.0,-2719.8333333333335,-2719.8333333333335,-2719.8333333333335,1.0
4,2551.3333333333335,905.0,2.764171400000123,293.0,-2551.3333333333335,-2551.3333333333335,-2551.3333333333335,1.0
5,2442.8333333333335,1201.0,3.2808734999998705,294.0,-2442.8333333333335,-2442.8333333333335,-2442.8333333333335,1.0
6,2660.333333333333,1596.0,2.96821909999926,299.0,-2660.333333333333,-2660.333333333333,-2660.333333333333,1.0
7,2586.6666666666665,1199.0,2.61951930000032,294.0,-2586.6666666666665,-2586.6666666666665,-2586.6666666666665,1.0
8,2386.833333333333,1373.0,2.8696868999995786,298.0,-2386.833333333333,-2386.833333333333,-2386.833333333333,1.0
9,2688.6666666666665,2170.0,3.2010566999997536,303.0,-2688.6666666666665,-2688.6666666666665,-2688.6666666666665,1.0
10,2714.0,1624.0,4.128066899998885,299.0,-2714.0,-2714.0,-2714.0,1.0
11,2789.0000000000005,1439.0,3.0441037000000506,295.0,-2789.0000000000005,-2789.0000000000005,-2789.0000000000005,1.0
12,2664.0,1410.0,2.7399846999996953,297.0,-2664.0,-2664.0,-2664.0,1.0
13,2563.166666666667,1519.0,2.945822900001076,296.0,-2563.166666666667,-2563.166666666667,-2563.166666666667,1.0
14,2873.0000000000005,1843.0,3.191924200000358,303.0,-2873.0000000000005,-2873.0000000000005,-2873.0000000000005,1.0
15,2932.0000000000005,2093.0,3.9196284000008745,302.0,-2932.0000000000005,-2932.0000000000005,-2932.0000000000005,1.0
16,2618.3333333333335,1105.0,2.82135019999987,293.0,-2618.3333333333335,-2618.3333333333335,-2618.3333333333335,1.0
17,2479.5,1372.0,2.7237261999998736,298.0,-2479.5,-2479.5,-2479.5,1.0
18,2780.833333333333,1766.0,2.747537499999453,295.0,-2780.833333333333,-2780.833333333333,-2780.833333333333,1.0
19,2591.5,1993.0,2.7385300000005373,302.0,-2591.5,-2591.5,-2591.5,1.0
20,2638.5,1633.0,2.7439834999986488,296.0,-2638.5,-2638.5,-2638.5,1.0
21,2525.3333333333335,1088.0,2.6391069000001153,290.0,-2525.3333333333335,-2525.3333333333335,-2525.3333333333335,1.0
22,2710.1666666666665,2126.0,2.7485181000010925,305.0,-2710.1666666666665,-2710.1666666666665,-2710.1666666666665,1.0
23,2811.166666666667,2527.0,2.8009135000011156,305.0,-2811.166666666667,-2811.166666666667,-2811.166666666667,1.0
24,2620.8333333333335,1741.0,2.740473899999415,300.0,-2620.8333333333335,-2620.8333333333335,-2620.8333333333335,1.0
25,2451.833333333333,1275.0,2.6739978000005067,294.0,-2451.833333333333,-2451.833333333333,-2451.833333333333,1.0
26,2705.5000000000005,2444.0,2.8043852000009792,312.0,-2705.5000000000005,-2705.5000000000005,-2705.5000000000005,1.0
27,2396.0000000000005,1284.0,2.7678345999993326,296.0,-2396.0000000000005,-2396.0000000000005,-2396.0000000000005,1.0
28,3012.8333333333335,2012.0,2.664362399998936,297.0,-3012.8333333333335,-3012.8333333333335,-3012.8333333333335,1.0
29,2570.1666666666665,1619.0,2.7030563999996957,301.0,-2570.1666666666665,-2570.1666666666665,-2570.1666666666665,1.0
30,2750.333333333333,1441.0,2.6740678999995,298.0,-2750.333333333333,-2750.333333333333,-2750.333333333333,1.0
31,2824.0000000000005,2385.0,2.7351266000005126,303.0,-2824.0000000000005,-2824.0000000000005,-2824.0000000000005,1.0
32,2735.3333333333335,2133.0,2.7255731000004744,305.0,-2735.3333333333335,-2735.3333333333335,-2735.3333333333335,1.0
33,2783.0,2720.0,2.7946207000004506,309.0,-2783.0,-2783.0,-2783.0,1.0
34,2865.1666666666665,2215.0,2.869012000001021,308.0,-2865.1666666666665,-2865.1666666666665,-2865.1666666666665,1.0
35,2745.0,2302.0,2.853336099999069,301.0,-2745.0,-2745.0,-2745.0,1.0
36,3142.666666666667,2285.0,2.8155504999995173,301.0,-3142.666666666667,-3142.666666666667,-3142.666666666667,1.0
37,2874.3333333333335,2090.0,2.830605299999661,301.0,-2874.3333333333335,-2874.3333333333335,-2874.3333333333335,1.0
38,2338.1666666666665,1163.0,2.8083648000010726,294.0,-2338.1666666666665,-2338.1666666666665,-2338.1666666666665,1.0
39,2445.0,1745.0,2.888696699999855,302.0,-2445.0,-2445.0,-2445.0,1.0
40,2567.5,2216.0,2.893859699999666,298.0,-2567.5,-2567.5,-2567.5,1.0
41,2606.5,1618.0,2.671093599999949,295.0,-2606.5,-2606.5,-2606.5,1.0
42,2691.5000000000005,1370.0,2.6586936000003334,292.0,-2691.5000000000005,-2691.5000000000005,-2691.5000000000005,1.0
43,3229.0000000000005,2755.0,2.855837499999325,307.0,-3229.0000000000005,-3229.0000000000005,-3229.0000000000005,1.0
44,2544.833333333333,1928.0,2.7620764000002964,301.0,-2544.833333333333,-2544.833333333333,-2544.833333333333,1.0
45,2409.8333333333335,1566.0,2.858346299999539,295.0,-2409.8333333333335,-2409.8333333333335,-2409.8333333333335,1.0
46,2621.1666666666665,1177.0,2.7193366999999853,292.0,-2621.1666666666665,-2621.1666666666665,-2621.1666666666665,1.0
47,2839.5000000000005,2830.0,2.8894984999988083,304.0,-2839.5000000000005,-2839.5000000000005,-2839.5000000000005,1.0
48,2777.0,2362.0,2.776934000001347,308.0,-2777.0,-2777.0,-2777.0,1.0
49,2884.8333333333326,2574.0,2.7829369000010047,304.0,-2884.8333333333326,-2884.8333333333326,-2884.8333333333326,1.0
50,2718.8333333333335,1563.0,2.7405933999998524,297.0,-2718.8333333333335,-2718.8333333333335,-2718.8333333333335,1.0
51,2522.333333333333,1534.0,2.69369689999985,297.0,-2522.333333333333,-2522.333333333333,-2522.333333333333,1.0
52,2954.666666666667,2419.0,2.711896999999226,303.0,-2954.666666666667,-2954.666666666667,-2954.666666666667,1.0
53,2695.1666666666665,1559.0,2.694908999999825,299.0,-2695.1666666666665,-2695.1666666666665,-2695.1666666666665,1.0
54,3029.0000000000005,2343.0,2.7482387000000017,299.0,-3029.0000000000005,-3029.0000000000005,-3029.0000000000005,1.0
55,2956.833333333334,2485.0,2.7275378000013006,302.0,-2956.833333333334,-2956.833333333334,-2956.833333333334,1.0
56,2699.333333333333,2833.0,2.826726499999495,307.0,-2699.333333333333,-2699.333333333333,-2699.333333333333,1.0
57,2646.8333333333335,1187.0,2.6721310000011727,289.0,-2646.8333333333335,-2646.8333333333335,-2646.8333333333335,1.0
58,2581.5000000000005,1431.0,2.700493099999221,293.0,-2581.5000000000005,-2581.5000000000005,-2581.5000000000005,1.0
59,2912.833333333333,3237.0,2.8350510999989638,311.0,-2912.833333333333,-2912.833333333333,-2912.833333333333,1.0
60,2535.8333333333335,1342.0,2.788257700000031,296.0,-2535.8333333333335,-2535.8333333333335,-2535.8333333333335,1.0
61,2579.3333333333335,1990.0,2.844382499999483,301.0,-2579.3333333333335,-2579.3333333333335,-2579.3333333333335,1.0
62,2677.4999999999995,1887.0,2.8491001000002143,299.0,-2677.4999999999995,-2677.4999999999995,-2677.4999999999995,1.0
63,3065.1666666666674,2610.0,2.89819179999904,306.0,-3065.1666666666674,-3065.1666666666674,-3065.1666666666674,1.0
64,2542.9999999999995,1868.0,2.724660199999562,298.0,-2542.9999999999995,-2542.9999999999995,-2542.9999999999995,1.0
65,2680.333333333333,1729.0,2.749268400000801,299.0,-2680.333333333333,-2680.333333333333,-2680.333333333333,1.0
66,2878.1666666666665,2018.0,2.772763200000554,302.0,-2878.1666666666665,-2878.1666666666665,-2878.1666666666665,1.0
67,2610.5,1793.0,2.788761499999964,295.0,-2610.5,-2610.5,-2610.5,1.0
68,2707.0,2098.0,2.912528000000748,302.0,-2707.0,-2707.0,-2707.0,1.0
69,2621.5,2266.0,2.7758822000014334,306.0,-2621.5,-2621.5,-2621.5,1.0
70,2944.6666666666665,1957.0,2.8341933000010613,299.0,-2944.6666666666665,-2944.6666666666665,-2944.6666666666665,1.0
71,2479.8333333333335,1853.0,2.8282515999999305,300.0,-2479.8333333333335,-2479.8333333333335,-2479.8333333333335,1.0
72,2937.6666666666665,2311.0,2.793352100001357,296.0,-2937.6666666666665,-2937.6666666666665,-2937.6666666666665,1.0
73,2687.0000000000005,1886.0,2.795937099999719,298.0,-2687.0000000000005,-2687.0000000000005,-2687.0000000000005,1.0
74,2671.1666666666665,2691.0,2.8706574000007095,308.0,-2671.1666666666665,-2671.1666666666665,-2671.1666666666665,1.0
75,2882.666666666666,1860.0,2.728848400000061,302.0,-2882.666666666666,-2882.666666666666,-2882.666666666666,1.0
76,2442.8333333333335,1585.0,2.835433099999136,297.0,-2442.8333333333335,-2442.8333333333335,-2442.8333333333335,1.0
77,2728.4999999999995,1821.0,2.675175499998659,294.0,-2728.4999999999995,-2728.4999999999995,-2728.4999999999995,1.0
78,2379.666666666667,1228.0,2.8820994999987306,296.0,-2379.666666666667,-2379.666666666667,-2379.666666666667,1.0
79,2523.0000000000005,1790.0,2.876820699999371,301.0,-2523.0000000000005,-2523.0000000000005,-2523.0000000000005,1.0
80,2685.1666666666665,1717.0,2.7052385000006325,299.0,-2685.1666666666665,-2685.1666666666665,-2685.1666666666665,1.0
81,2667.5,2124.0,2.8342123000002175,301.0,-2667.5,-2667.5,-2667.5,1.0
82,2695.0000000000005,2058.0,2.7563206999984686,299.0,-2695.0000000000005,-2695.0000000000005,-2695.0000000000005,1.0
83,2597.333333333333,1660.0,2.787844700000278,298.0,-2597.333333333333,-2597.333333333333,-2597.333333333333,1.0
84,2510.0,1564.0,2.830396400000609,300.0,-2510.0,-2510.0,-2510.0,1.0
85,2462.1666666666665,1549.0,2.7250696000010066,297.0,-2462.1666666666665,-2462.1666666666665,-2462.1666666666665,1.0
86,2561.3333333333335,1365.0,2.695921200000157,296.0,-2561.3333333333335,-2561.3333333333335,-2561.3333333333335,1.0
87,2570.0000000000005,1747.0,2.81306609999956,297.0,-2570.0000000000005,-2570.0000000000005,-2570.0000000000005,1.0
88,2811.5,1604.0,2.739441600000646,295.0,-2811.5,-2811.5,-2811.5,1.0
89,2707.166666666667,1966.0,2.7783254999994824,299.0,-2707.166666666667,-2707.166666666667,-2707.166666666667,1.0
90,2589.666666666667,1310.0,2.7231828999993013,295.0,-2589.666666666667,-2589.666666666667,-2589.666666666667,1.0
91,2392.1666666666665,1396.0,2.7055505999996967,295.0,-2392.1666666666665,-2392.1666666666665,-2392.1666666666665,1.0
