episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,7552.416666666667,6493.25,7.089956799987704,339.75,-6493.25,-6493.25,-12986.5,1.0
2,7102.749999999999,5962.5,5.902932400000282,334.25,-5962.5,-5962.5,-11925.0,1.0
3,7066.166666666666,5838.0,6.195518100052141,336.25,-5838.0,-5838.0,-11676.0,1.0
4,7112.083333333332,5920.75,6.132981000002474,336.25,-5920.75,-5920.75,-11841.5,1.0
5,6904.416666666666,5552.0,6.095553099992685,331.5,-5552.0,-5552.0,-11104.0,1.0
6,6414.041666666666,4823.0,6.34691710001789,322.25,-4823.0,-4823.0,-9646.0,1.0
7,6637.25,4933.25,5.788493399973959,321.75,-4933.25,-4933.25,-9866.5,1.0
8,5551.25,3103.25,5.586160099948756,298.25,-3103.25,-3103.25,-6206.5,1.0
9,5063.416666666667,2181.0,5.325885299942456,283.0,-2181.0,-2181.0,-4362.0,1.0
10,5010.0,1828.5,5.242208400042728,279.0,-1828.5,-1828.5,-3657.0,1.0
11,4855.5,1710.75,5.413999299984425,276.75,-1710.75,-1710.75,-3421.5,1.0
12,4587.041666666667,1060.0,4.941300799953751,266.25,-1060.0,-1060.0,-2120.0,1.0
13,4425.541666666667,849.75,4.922857999918051,263.75,-849.75,-849.75,-1699.5,1.0
14,4148.541666666666,432.25,4.7609105000738055,257.0,-432.25,-432.25,-864.5,1.0
15,4168.875,546.75,4.72380479995627,259.25,-546.75,-546.75,-1093.5,1.0
16,4266.291666666667,563.75,4.910074000013992,258.75,-563.75,-563.75,-1127.5,1.0
17,4233.041666666666,614.0,4.738828499917872,259.5,-614.0,-614.0,-1228.0,1.0
18,4185.75,388.5,4.842396400053985,256.25,-388.5,-388.5,-777.0,1.0
19,4227.875,568.75,5.018983499961905,258.75,-568.75,-568.75,-1137.5,1.0
20,4286.958333333333,584.0,4.834291500039399,259.0,-584.0,-584.0,-1168.0,1.0
21,4196.875,546.75,5.086557199945673,259.0,-546.75,-546.75,-1093.5,1.0
