episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,6486.777777777777,18193.833333333332,25.981488200020976,546.8333333333334,-18.121278240385237,-18.121278240385237,-36.242556480770475,1.0
2,5533.694444444443,13207.5,31.096082699950784,473.0,-13.382320636261127,-13.382320636261127,-26.764641272522255,1.0
3,4784.555555555555,9827.666666666666,28.445817400002852,421.5,-10.141718934228159,-10.141718934228159,-20.283437868456318,1.0
4,4075.0,6900.666666666667,25.90661970002111,378.1666666666667,-7.318528886315219,-7.318528886315219,-14.637057772630438,1.0
5,3670.9444444444443,5346.666666666667,23.71110509999562,352.8333333333333,-5.812102463348878,-5.812102463348878,-11.624204926697756,1.0
6,3392.6944444444443,3937.6666666666665,23.00596909993328,332.0,-4.470539410148545,-4.470539410148545,-8.94107882029709,1.0
7,3032.9444444444443,2523.0,22.34144520002883,314.3333333333333,-3.1014088911309425,-3.1014088911309425,-6.202817782261885,1.0
8,2774.1388888888887,2126.0,22.04853270004969,310.1666666666667,-2.6736473904516145,-2.6736473904516145,-5.347294780903229,1.0
9,2876.777777777778,2199.0,21.657554500037804,308.5,-2.7674885863140526,-2.7674885863140526,-5.534977172628105,1.0
10,2735.25,1834.1666666666667,21.468376899953,302.8333333333333,-2.400951526582558,-2.400951526582558,-4.801903053165116,1.0
11,2563.3888888888887,1566.5,21.975862800027244,299.0,-2.1132706397716796,-2.1132706397716796,-4.226541279543359,1.0
12,2574.361111111111,1591.8333333333333,21.45855370000936,299.8333333333333,-2.1390380551206802,-2.1390380551206802,-4.2780761102413605,1.0
13,2424.3611111111113,1489.1666666666667,20.88516979990527,297.6666666666667,-2.005502166415866,-2.005502166415866,-4.011004332831732,1.0
14,2549.6666666666665,1510.8333333333333,22.35066039999947,299.1666666666667,-2.0595154694154156,-2.0595154694154156,-4.119030938830831,1.0
15,2666.6111111111113,1662.0,22.173254500026815,299.6666666666667,-2.2274702269135176,-2.2274702269135176,-4.454940453827035,1.0
16,2602.6666666666665,1479.1666666666667,21.983206399949268,297.6666666666667,-2.0457087226025865,-2.0457087226025865,-4.091417445205173,1.0
17,2468.3611111111113,1451.1666666666667,21.559023200068623,298.6666666666667,-1.9835276708289222,-1.9835276708289222,-3.9670553416578445,1.0
18,2437.6666666666665,1347.8333333333333,21.16809200006537,295.1666666666667,-1.882302189371995,-1.882302189371995,-3.76460437874399,1.0
19,2438.8333333333335,1334.0,20.987369999988005,297.5,-1.8702062849170311,-1.8702062849170311,-3.7404125698340622,1.0
20,2481.111111111111,1123.3333333333333,22.031026800046675,294.3333333333333,-1.692759729447827,-1.692759729447827,-3.385519458895654,1.0
21,2527.6388888888887,1299.0,21.110743900062516,296.1666666666667,-1.8632838043301465,-1.8632838043301465,-3.726567608660293,1.0
22,2645.027777777778,1451.6666666666667,21.05778300005477,298.5,-2.032707655021549,-2.032707655021549,-4.065415310043098,1.0
23,2616.5833333333335,1549.6666666666667,21.34214969992172,298.0,-2.1128329078856174,-2.1128329078856174,-4.225665815771235,1.0
24,2426.0555555555557,1433.3333333333333,21.374640500056557,298.5,-1.955849867578573,-1.955849867578573,-3.911699735157146,1.0
25,2370.5833333333335,1366.8333333333333,21.52104809996672,297.3333333333333,-1.8808537990632221,-1.8808537990632221,-3.7617075981264443,1.0
26,2222.25,1126.3333333333333,21.417939000064507,293.0,-1.6240493317961748,-1.6240493317961748,-3.2480986635923497,1.0
27,2330.638888888889,1139.0,21.132484199944884,293.6666666666667,-1.6653174025943718,-1.6653174025943718,-3.3306348051887436,1.0
