episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,1219.5277777777778,3482.3333333333335,7.653351300046779,127.33333333333333,-3482.3333333333335,-3482.3333333333335,-6964.666666666667,1.0
2,1073.5277777777778,3141.0,7.427410100004636,121.5,-3141.0,-3141.0,-6282.0,1.0
3,1089.4722222222224,2959.8333333333335,8.268613399937749,119.33333333333333,-2959.8333333333335,-2959.8333333333335,-5919.666666666667,1.0
4,1114.0,3404.1666666666665,8.426330800051801,127.16666666666667,-3404.1666666666665,-3404.1666666666665,-6808.333333333333,1.0
5,1101.388888888889,3146.5,8.171395399956964,120.16666666666667,-3146.5,-3146.5,-6293.0,1.0
6,1060.888888888889,3395.5,8.8725971999811,126.83333333333333,-3395.5,-3395.5,-6791.0,1.0
7,1122.361111111111,3266.6666666666665,8.84912750008516,123.83333333333333,-3266.6666666666665,-3266.6666666666665,-6533.333333333333,1.0
8,1044.1944444444443,2764.3333333333335,8.732554299989715,116.16666666666667,-2764.3333333333335,-2764.3333333333335,-5528.666666666667,1.0
9,1038.2777777777778,3122.5,8.861039799987338,120.16666666666667,-3122.5,-3122.5,-6245.0,1.0
10,1140.9166666666667,3267.1666666666665,8.608617699937895,120.33333333333333,-3267.1666666666665,-3267.1666666666665,-6534.333333333333,1.0
11,1090.5555555555557,3189.0,8.119566899957135,120.16666666666667,-3189.0,-3189.0,-6378.0,1.0
12,1091.4722222222222,3017.0,7.8528545999433845,118.66666666666667,-3017.0,-3017.0,-6034.0,1.0
13,1059.7777777777778,3085.6666666666665,8.117510999902152,121.16666666666667,-3085.6666666666665,-3085.6666666666665,-6171.333333333333,1.0
14,1059.9166666666667,2985.6666666666665,8.421020700014196,118.83333333333333,-2985.6666666666665,-2985.6666666666665,-5971.333333333333,1.0
15,1103.5277777777778,3018.1666666666665,8.71360499993898,118.66666666666667,-3018.1666666666665,-3018.1666666666665,-6036.333333333333,1.0
16,1046.75,3022.5,8.904945499962196,121.0,-3022.5,-3022.5,-6045.0,1.0
17,1024.5555555555557,2800.8333333333335,8.58163550007157,116.5,-2800.8333333333335,-2800.8333333333335,-5601.666666666667,1.0
18,1021.1944444444445,3017.1666666666665,8.727253099903464,119.83333333333333,-3017.1666666666665,-3017.1666666666665,-6034.333333333333,1.0
19,904.8888888888889,2873.5,8.762093500001356,118.16666666666667,-2873.5,-2873.5,-5747.0,1.0
20,925.25,2870.1666666666665,7.728311400045641,117.33333333333333,-2870.1666666666665,-2870.1666666666665,-5740.333333333333,1.0
21,920.0555555555555,2775.5,7.3995638999622315,117.83333333333333,-2775.5,-2775.5,-5551.0,1.0
22,927.2222222222222,2828.8333333333335,8.645251799956895,117.83333333333333,-2828.8333333333335,-2828.8333333333335,-5657.666666666667,1.0
23,850.9166666666666,2184.8333333333335,8.560489100054838,107.33333333333333,-2184.8333333333335,-2184.8333333333335,-4369.666666666667,1.0
24,774.7777777777778,2106.8333333333335,8.50933440006338,108.83333333333333,-2106.8333333333335,-2106.8333333333335,-4213.666666666667,1.0
25,737.5555555555555,1843.1666666666667,8.514502600068226,103.33333333333333,-1843.1666666666667,-1843.1666666666667,-3686.3333333333335,1.0
26,784.2222222222222,2042.3333333333333,8.258024299982935,107.33333333333333,-2042.3333333333333,-2042.3333333333333,-4084.6666666666665,1.0
27,765.5277777777778,2112.8333333333335,8.246787799987942,108.83333333333333,-2112.8333333333335,-2112.8333333333335,-4225.666666666667,1.0
28,784.3055555555555,1989.8333333333333,7.771345700020902,106.66666666666667,-1989.8333333333333,-1989.8333333333333,-3979.6666666666665,1.0
