episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,1501.0,658.0,0.4397313000000622,68.0,-2.553352255816685,-2.553352255816685,-2.553352255816685,1.0
2,1952.8333333333335,956.0,0.49425559999997404,73.0,-3.566887428972426,-3.566887428972426,-3.566887428972426,1.0
3,2058.8333333333335,999.0,0.4990531999999348,73.0,-3.738704874792141,-3.738704874792141,-3.738704874792141,1.0
4,1887.6666666666665,897.0,0.45245839999995496,72.0,-3.3814426550455847,-3.3814426550455847,-3.3814426550455847,1.0
5,1671.3333333333333,766.0,0.4741517999999587,68.0,-2.9247981465250072,-2.9247981465250072,-2.9247981465250072,1.0
6,1696.6666666666665,614.0,0.47665519999998196,66.0,-2.5681243532087676,-2.5681243532087676,-2.5681243532087676,1.0
7,1970.5,862.0,0.5844035999999733,72.0,-3.347566153602508,-3.347566153602508,-3.347566153602508,1.0
8,2030.5,957.0,0.5463860999999497,75.0,-3.618008511021734,-3.618008511021734,-3.618008511021734,1.0
9,1581.0,656.0,0.4781564999999546,66.0,-2.598582588584801,-2.598582588584801,-2.598582588584801,1.0
10,1544.6666666666665,470.0,0.500844700000016,64.0,-2.1199318189885625,-2.1199318189885625,-2.1199318189885625,1.0
11,1919.8333333333333,803.0,0.7873979999999392,70.0,-3.171207857882048,-3.171207857882048,-3.171207857882048,1.0
12,1543.1666666666667,568.0,0.48331550000000334,65.0,-2.3591879169158267,-2.3591879169158267,-2.3591879169158267,1.0
13,1603.1666666666665,789.0,0.5117891999999529,70.0,-2.9384538037468153,-2.9384538037468153,-2.9384538037468153,1.0
14,1721.0,806.0,0.5113860999999815,71.0,-3.053961161125083,-3.053961161125083,-3.053961161125083,1.0
15,1686.5,718.0,0.49964030000001003,70.0,-2.8166553350207932,-2.8166553350207932,-2.8166553350207932,1.0
16,1715.9999999999998,715.0,0.4707022999999708,68.0,-2.8277886770917813,-2.8277886770917813,-2.8277886770917813,1.0
