episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,4167.291666666667,7839.0,20.252559799933806,395.25,-5.812318825153645,-5.812318825153645,-11.62463765030729,1.0
2,3747.666666666667,6515.25,21.84160509996582,378.0,-4.898689945673466,-4.898689945673466,-9.797379891346932,1.0
3,3601.3750000000005,5160.5,22.214947099913843,354.25,-4.031323470641353,-4.031323470641353,-8.062646941282706,1.0
4,3226.4583333333335,4423.5,19.11394989991095,345.0,-3.488899433978575,-3.488899433978575,-6.97779886795715,1.0
5,2953.916666666667,3335.0,16.869257100042887,329.5,-2.754961366310846,-2.754961366310846,-5.509922732621692,1.0
6,2899.6666666666665,2799.75,17.478676500031725,319.25,-2.413120271340869,-2.413120271340869,-4.826240542681738,1.0
7,2899.5,2448.5,17.306893400033005,314.5,-2.1972586355598045,-2.1972586355598045,-4.394517271119609,1.0
8,2840.8333333333335,2437.0,16.2816160999937,314.0,-2.176174822191927,-2.176174822191927,-4.352349644383854,1.0
9,2961.0833333333335,2469.0,16.52951910009142,311.5,-2.2245693085832547,-2.2245693085832547,-4.4491386171665095,1.0
10,2765.291666666667,1905.75,16.069945900002494,306.25,-1.8317040726272127,-1.8317040726272127,-3.6634081452544254,1.0
11,2637.333333333333,2086.0,16.38174219999928,310.25,-1.9118825104707144,-1.9118825104707144,-3.823765020941429,1.0
12,2520.5,1275.75,15.318568099988624,299.25,-1.3861169953792256,-1.3861169953792256,-2.7722339907584512,1.0
13,2481.9166666666665,1260.5,14.036448400001973,298.5,-1.3675277283454395,-1.3675277283454395,-2.735055456690879,1.0
14,2517.208333333333,1708.25,15.295918999938294,306.0,-1.6510754951548154,-1.6510754951548154,-3.302150990309631,1.0
15,2604.625,1458.25,15.831479299929924,302.25,-1.5183529246887297,-1.5183529246887297,-3.0367058493774595,1.0
16,2563.916666666667,1427.0,16.42551219998859,301.5,-1.4894248828595815,-1.4894248828595815,-2.978849765719163,1.0
17,2638.458333333333,1304.0,14.930431600078009,298.5,-1.4316597655105652,-1.4316597655105652,-2.8633195310211303,1.0
18,2500.875,1386.5,14.527133399969898,300.75,-1.4494769704845358,-1.4494769704845358,-2.8989539409690717,1.0
19,2458.333333333333,1320.5,14.757386100012809,298.5,-1.3987591071066894,-1.3987591071066894,-2.7975182142133788,1.0
20,2611.375,1684.25,17.014706499991007,304.75,-1.658829050933976,-1.658829050933976,-3.317658101867952,1.0
21,2430.791666666667,1380.25,16.390726100071333,300.0,-1.4288910753917736,-1.4288910753917736,-2.8577821507835472,1.0
22,2469.9583333333335,1291.5,14.67939900001511,299.25,-1.3837180338651227,-1.3837180338651227,-2.7674360677302454,1.0
23,2483.416666666667,1204.75,14.359251699992456,297.75,-1.3336311446914564,-1.3336311446914564,-2.6672622893829128,1.0
24,2537.875,1469.0,15.190907799988054,301.25,-1.509008961807119,-1.509008961807119,-3.018017923614238,1.0
25,2537.5416666666665,1279.5,15.180951899965294,298.0,-1.3924930635168788,-1.3924930635168788,-2.7849861270337577,1.0
26,2635.6666666666665,1535.0,14.87507629999891,302.75,-1.5729282110318061,-1.5729282110318061,-3.1458564220636123,1.0
27,2433.916666666667,1220.0,14.012780599994585,297.75,-1.3311738584219095,-1.3311738584219095,-2.662347716843819,1.0
