global_episode,worker_id,makespan,cost,steps,done,upper_reward_sum,lower_reward_sum,total_reward_sum
1,0,1348.8333333333335,3730.0,111,True,-4.547796745657385,-4.547796745657385,-9.09559349131477
1,1,1522.1666666666667,4272.0,118,True,-5.188882072753956,-5.188882072753956,-10.377764145507912
1,2,1978.333333333333,3435.0,104,True,-4.8295740131587594,-4.8295740131587594,-9.659148026317519
1,3,1679.6666666666667,2510.0,90,True,-3.7329886516605475,-3.7329886516605475,-7.465977303321095
2,0,1287.3333333333333,3004.0,102,True,-3.837790227728352,-3.837790227728352,-7.675580455456704
2,1,1659.5,3742.0,110,True,-4.829340817309434,-4.829340817309434,-9.658681634618867
2,2,1099.6666666666665,2118.0,86,True,-2.873185050885539,-2.873185050885539,-5.746370101771078
2,3,1525.1666666666665,2817.0,96,True,-3.8759445351025383,-3.8759445351025383,-7.751889070205077
3,0,1398.3333333333333,2735.0,99,True,-3.691289399725521,-3.691289399725521,-7.382578799451042
3,1,1310.8333333333335,3504.0,106,True,-4.310346122515006,-4.310346122515006,-8.620692245030012
3,2,1280.1666666666665,3455.0,107,True,-4.239321442095736,-4.239321442095736,-8.478642884191473
3,3,1268.6666666666665,2604.0,93,True,-3.4598616896509875,-3.4598616896509875,-6.919723379301975
4,0,1425.0,2567.0,93,True,-3.562626215940407,-3.562626215940407,-7.125252431880814
4,1,1417.8333333333335,2891.0,98,True,-3.849329220542874,-3.849329220542874,-7.698658441085748
4,2,1342.3333333333335,2434.0,93,True,-3.370342845167934,-3.370342845167934,-6.740685690335868
4,3,1034.3333333333335,1808.0,82,True,-2.5359686215026533,-2.5359686215026533,-5.071937243005307
5,0,794.6666666666666,2189.0,90,True,-2.6716237416484114,-2.6716237416484114,-5.343247483296823
5,1,1127.1666666666665,1479.0,78,True,-2.3193890268747714,-2.3193890268747714,-4.638778053749543
5,2,909.0,1375.0,78,True,-2.0352606305006518,-2.0352606305006518,-4.0705212610013035
5,3,919.3333333333334,1605.0,83,True,-2.2522210066392536,-2.2522210066392536,-4.504442013278507
6,0,1019.0,1582.0,80,True,-2.3182682161935606,-2.3182682161935606,-4.636536432387121
6,1,1196.3333333333333,2262.0,88,True,-3.0876128360659436,-3.0876128360659436,-6.175225672131887
