global_episode,worker_id,makespan,cost,steps,done,upper_reward_sum,lower_reward_sum,total_reward_sum
1,0,1815.6666666666667,4153.0,115,True,-1815.6666666666667,-1815.6666666666667,-3631.3333333333335
1,1,1367.5,3387.0,104,True,-1367.5,-1367.5,-2735.0
1,2,1966.833333333333,4138.0,118,True,-1966.833333333333,-1966.833333333333,-3933.666666666666
1,3,1467.6666666666667,4141.0,116,True,-1467.6666666666667,-1467.6666666666667,-2935.3333333333335
2,0,1689.833333333333,3650.0,107,True,-1689.833333333333,-1689.833333333333,-3379.666666666666
2,1,2107.3333333333335,4449.0,119,True,-2107.3333333333335,-2107.3333333333335,-4214.666666666667
2,2,1561.833333333333,3087.0,102,True,-1561.833333333333,-1561.833333333333,-3123.666666666666
2,3,1608.6666666666667,3936.0,111,True,-1608.6666666666667,-1608.6666666666667,-3217.3333333333335
3,0,1817.833333333333,3872.0,109,True,-1817.833333333333,-1817.833333333333,-3635.666666666666
3,1,1482.6666666666667,2863.0,96,True,-1482.6666666666667,-1482.6666666666667,-2965.3333333333335
3,2,1411.8333333333335,3458.0,106,True,-1411.8333333333335,-1411.8333333333335,-2823.666666666667
3,3,1579.1666666666667,4642.0,118,True,-1579.1666666666667,-1579.1666666666667,-3158.3333333333335
4,0,1664.6666666666667,3754.0,108,True,-1664.6666666666667,-1664.6666666666667,-3329.3333333333335
4,1,1948.5,3961.0,111,True,-1948.5,-1948.5,-3897.0
4,2,1856.1666666666667,4450.0,118,True,-1856.1666666666667,-1856.1666666666667,-3712.3333333333335
4,3,1830.8333333333333,4764.0,127,True,-1830.8333333333333,-1830.8333333333333,-3661.6666666666665
5,0,2192.166666666666,4961.0,128,True,-2192.166666666666,-2192.166666666666,-4384.333333333332
5,1,2154.6666666666665,5541.0,133,True,-2154.6666666666665,-2154.6666666666665,-4309.333333333333
5,2,1727.1666666666665,3791.0,109,True,-1727.1666666666665,-1727.1666666666665,-3454.333333333333
5,3,1458.6666666666665,3577.0,106,True,-1458.6666666666665,-1458.6666666666665,-2917.333333333333
6,0,1363.6666666666665,3285.0,105,True,-1363.6666666666665,-1363.6666666666665,-2727.333333333333
6,1,1514.8333333333333,4225.0,116,True,-1514.8333333333333,-1514.8333333333333,-3029.6666666666665
6,2,1411.6666666666665,3183.0,102,True,-1411.6666666666665,-1411.6666666666665,-2823.333333333333
6,3,1570.1666666666665,4772.0,122,True,-1570.1666666666665,-1570.1666666666665,-3140.333333333333
7,0,1587.4999999999998,2649.0,92,True,-1587.4999999999998,-1587.4999999999998,-3174.9999999999995
7,1,1574.0,3243.0,102,True,-1574.0,-1574.0,-3148.0
7,2,2020.8333333333333,4400.0,120,True,-2020.8333333333333,-2020.8333333333333,-4041.6666666666665
7,3,1485.4999999999998,4425.0,119,True,-1485.4999999999998,-1485.4999999999998,-2970.9999999999995
8,0,1894.6666666666665,5965.0,145,True,-1894.6666666666665,-1894.6666666666665,-3789.333333333333
8,1,1595.5,5131.0,130,True,-1595.5,-1595.5,-3191.0
8,2,1532.0,3842.0,110,True,-1532.0,-1532.0,-3064.0
8,3,1898.5,4920.0,125,True,-1898.5,-1898.5,-3797.0
9,0,1337.8333333333335,3057.0,99,True,-1337.8333333333335,-1337.8333333333335,-2675.666666666667
9,1,1582.3333333333333,4609.0,126,True,-1582.3333333333333,-1582.3333333333333,-3164.6666666666665
9,2,1250.5,2957.0,100,True,-1250.5,-1250.5,-2501.0
9,3,1604.6666666666665,3599.0,103,True,-1604.6666666666665,-1604.6666666666665,-3209.333333333333
10,0,1860.6666666666667,4313.0,119,True,-1860.6666666666667,-1860.6666666666667,-3721.3333333333335
10,1,1144.6666666666665,2953.0,97,True,-1144.6666666666665,-1144.6666666666665,-2289.333333333333
10,2,1653.6666666666665,4160.0,116,True,-1653.6666666666665,-1653.6666666666665,-3307.333333333333
