global_episode,worker_id,makespan,cost,steps,done,upper_reward_sum,lower_reward_sum,total_reward_sum
1,0,1278.0,0.0,88,True,-1278.0,-1278.0,-2556.0
1,1,1721.0,0.0,120,True,-1721.0,-1721.0,-3442.0
1,2,1390.0,0.0,91,True,-1390.0,-1390.0,-2780.0
1,3,1856.0,0.0,123,True,-1856.0,-1856.0,-3712.0
1,4,1616.0,0.0,114,True,-1616.0,-1616.0,-3232.0
1,5,1717.0,0.0,113,True,-1717.0,-1717.0,-3434.0
2,0,1605.0,0.0,99,True,-1605.0,-1605.0,-3210.0
2,1,1400.0,0.0,102,True,-1400.0,-1400.0,-2800.0
2,2,1247.0,0.0,83,True,-1247.0,-1247.0,-2494.0
2,3,1665.0,0.0,114,True,-1665.0,-1665.0,-3330.0
2,4,1441.0,0.0,95,True,-1441.0,-1441.0,-2882.0
2,5,1545.0,0.0,100,True,-1545.0,-1545.0,-3090.0
3,0,1255.0,0.0,87,True,-1255.0,-1255.0,-2510.0
3,1,1677.0,0.0,102,True,-1677.0,-1677.0,-3354.0
3,2,1441.0,0.0,99,True,-1441.0,-1441.0,-2882.0
3,3,1567.0,0.0,105,True,-1567.0,-1567.0,-3134.0
3,4,1576.0,0.0,118,True,-1576.0,-1576.0,-3152.0
3,5,1429.0,0.0,99,True,-1429.0,-1429.0,-2858.0
4,0,1465.0,0.0,97,True,-1465.0,-1465.0,-2930.0
4,1,1329.0,0.0,92,True,-1329.0,-1329.0,-2658.0
4,2,1477.0,0.0,93,True,-1477.0,-1477.0,-2954.0
4,3,1546.0,0.0,111,True,-1546.0,-1546.0,-3092.0
4,4,1543.0,0.0,102,True,-1543.0,-1543.0,-3086.0
4,5,1638.0,0.0,115,True,-1638.0,-1638.0,-3276.0
5,0,1643.0,0.0,114,True,-1643.0,-1643.0,-3286.0
5,1,1582.0,0.0,104,True,-1582.0,-1582.0,-3164.0
5,2,1565.0,0.0,113,True,-1565.0,-1565.0,-3130.0
5,3,1663.0,0.0,111,True,-1663.0,-1663.0,-3326.0
5,4,1519.0,0.0,111,True,-1519.0,-1519.0,-3038.0
5,5,1507.0,0.0,106,True,-1507.0,-1507.0,-3014.0
6,0,1499.0,0.0,104,True,-1499.0,-1499.0,-2998.0
6,1,1391.0,0.0,96,True,-1391.0,-1391.0,-2782.0
6,2,1380.0,0.0,98,True,-1380.0,-1380.0,-2760.0
6,3,1477.0,0.0,103,True,-1477.0,-1477.0,-2954.0
6,4,1963.0,0.0,127,True,-1963.0,-1963.0,-3926.0
6,5,1235.0,0.0,86,True,-1235.0,-1235.0,-2470.0
7,0,1346.0,0.0,85,True,-1346.0,-1346.0,-2692.0
7,1,1948.0,0.0,134,True,-1948.0,-1948.0,-3896.0
7,2,1255.0,0.0,89,True,-1255.0,-1255.0,-2510.0
7,3,1821.0,0.0,121,True,-1821.0,-1821.0,-3642.0
7,4,1854.0,0.0,129,True,-1854.0,-1854.0,-3708.0
7,5,1465.0,0.0,109,True,-1465.0,-1465.0,-2930.0
8,0,1708.0,0.0,121,True,-1708.0,-1708.0,-3416.0
8,1,1719.0,0.0,108,True,-1719.0,-1719.0,-3438.0
8,2,1685.0,0.0,113,True,-1685.0,-1685.0,-3370.0
8,3,1469.0,0.0,110,True,-1469.0,-1469.0,-2938.0
8,4,1462.0,0.0,97,True,-1462.0,-1462.0,-2924.0
8,5,1075.0,0.0,91,True,-1075.0,-1075.0,-2150.0
9,0,1174.0,0.0,88,True,-1174.0,-1174.0,-2348.0
9,1,1277.0,0.0,91,True,-1277.0,-1277.0,-2554.0
9,2,1532.0,0.0,99,True,-1532.0,-1532.0,-3064.0
9,3,1211.0,0.0,94,True,-1211.0,-1211.0,-2422.0
9,4,1472.0,0.0,101,True,-1472.0,-1472.0,-2944.0
9,5,1579.0,0.0,114,True,-1579.0,-1579.0,-3158.0
10,0,1318.0,0.0,97,True,-1318.0,-1318.0,-2636.0
10,1,1424.0,0.0,96,True,-1424.0,-1424.0,-2848.0
10,2,1179.0,0.0,84,True,-1179.0,-1179.0,-2358.0
10,3,1359.0,0.0,105,True,-1359.0,-1359.0,-2718.0
10,4,1273.0,0.0,94,True,-1273.0,-1273.0,-2546.0
10,5,1437.0,0.0,100,True,-1437.0,-1437.0,-2874.0
11,0,889.0,0.0,70,True,-889.0,-889.0,-1778.0
11,1,1214.0,0.0,86,True,-1214.0,-1214.0,-2428.0
11,2,1141.0,0.0,85,True,-1141.0,-1141.0,-2282.0
11,3,1397.0,0.0,90,True,-1397.0,-1397.0,-2794.0
11,4,1541.0,0.0,104,True,-1541.0,-1541.0,-3082.0
11,5,1143.0,0.0,80,True,-1143.0,-1143.0,-2286.0
12,0,1051.0,0.0,79,True,-1051.0,-1051.0,-2102.0
12,1,1169.0,0.0,83,True,-1169.0,-1169.0,-2338.0
12,2,958.0,0.0,72,True,-958.0,-958.0,-1916.0
12,3,1218.0,0.0,80,True,-1218.0,-1218.0,-2436.0
12,4,1098.0,0.0,79,True,-1098.0,-1098.0,-2196.0
12,5,1068.0,0.0,70,True,-1068.0,-1068.0,-2136.0
13,0,899.0,0.0,72,True,-899.0,-899.0,-1798.0
13,1,1085.0,0.0,66,True,-1085.0,-1085.0,-2170.0
13,2,815.0,0.0,64,True,-815.0,-815.0,-1630.0
13,3,997.0,0.0,73,True,-997.0,-997.0,-1994.0
13,4,927.0,0.0,72,True,-927.0,-927.0,-1854.0
13,5,916.0,0.0,68,True,-916.0,-916.0,-1832.0
14,0,798.0,0.0,63,True,-798.0,-798.0,-1596.0
14,1,883.0,0.0,64,True,-883.0,-883.0,-1766.0
14,2,914.0,0.0,70,True,-914.0,-914.0,-1828.0
14,3,775.0,0.0,59,True,-775.0,-775.0,-1550.0
14,4,890.0,0.0,60,True,-890.0,-890.0,-1780.0
14,5,898.0,0.0,65,True,-898.0,-898.0,-1796.0
15,0,835.0,0.0,61,True,-835.0,-835.0,-1670.0
15,1,887.0,0.0,63,True,-887.0,-887.0,-1774.0
15,2,750.0,0.0,58,True,-750.0,-750.0,-1500.0
15,3,817.0,0.0,66,True,-817.0,-817.0,-1634.0
15,4,879.0,0.0,62,True,-879.0,-879.0,-1758.0
15,5,816.0,0.0,60,True,-816.0,-816.0,-1632.0
16,0,689.0,0.0,54,True,-689.0,-689.0,-1378.0
16,1,849.0,0.0,64,True,-849.0,-849.0,-1698.0
16,2,681.0,0.0,56,True,-681.0,-681.0,-1362.0
16,3,687.0,0.0,55,True,-687.0,-687.0,-1374.0
16,4,819.0,0.0,60,True,-819.0,-819.0,-1638.0
16,5,650.0,0.0,54,True,-650.0,-650.0,-1300.0
17,0,659.0,0.0,52,True,-659.0,-659.0,-1318.0
17,1,762.0,0.0,56,True,-762.0,-762.0,-1524.0
17,2,886.0,0.0,59,True,-886.0,-886.0,-1772.0
17,3,819.0,0.0,57,True,-819.0,-819.0,-1638.0
17,4,785.0,0.0,58,True,-785.0,-785.0,-1570.0
17,5,742.0,0.0,54,True,-742.0,-742.0,-1484.0
18,0,741.0,0.0,60,True,-741.0,-741.0,-1482.0
18,1,678.0,0.0,52,True,-678.0,-678.0,-1356.0
18,2,714.0,0.0,55,True,-714.0,-714.0,-1428.0
18,3,593.0,0.0,52,True,-593.0,-593.0,-1186.0
18,4,791.0,0.0,62,True,-791.0,-791.0,-1582.0
18,5,613.0,0.0,50,True,-613.0,-613.0,-1226.0
19,0,850.0,0.0,61,True,-850.0,-850.0,-1700.0
19,1,695.0,0.0,51,True,-695.0,-695.0,-1390.0
19,2,728.0,0.0,50,True,-728.0,-728.0,-1456.0
19,3,776.0,0.0,54,True,-776.0,-776.0,-1552.0
19,4,630.0,0.0,52,True,-630.0,-630.0,-1260.0
19,5,666.0,0.0,55,True,-666.0,-666.0,-1332.0
20,0,616.0,0.0,55,True,-616.0,-616.0,-1232.0
20,1,654.0,0.0,52,True,-654.0,-654.0,-1308.0
20,2,745.0,0.0,55,True,-745.0,-745.0,-1490.0
20,3,704.0,0.0,56,True,-704.0,-704.0,-1408.0
20,4,658.0,0.0,55,True,-658.0,-658.0,-1316.0
20,5,768.0,0.0,53,True,-768.0,-768.0,-1536.0
21,0,666.0,0.0,54,True,-666.0,-666.0,-1332.0
21,1,718.0,0.0,54,True,-718.0,-718.0,-1436.0
21,2,706.0,0.0,57,True,-706.0,-706.0,-1412.0
21,3,656.0,0.0,49,True,-656.0,-656.0,-1312.0
21,4,787.0,0.0,55,True,-787.0,-787.0,-1574.0
21,5,724.0,0.0,51,True,-724.0,-724.0,-1448.0
22,0,682.0,0.0,58,True,-682.0,-682.0,-1364.0
22,1,611.0,0.0,50,True,-611.0,-611.0,-1222.0
22,2,675.0,0.0,52,True,-675.0,-675.0,-1350.0
22,3,638.0,0.0,52,True,-638.0,-638.0,-1276.0
22,4,623.0,0.0,52,True,-623.0,-623.0,-1246.0
22,5,700.0,0.0,54,True,-700.0,-700.0,-1400.0
23,0,723.0,0.0,55,True,-723.0,-723.0,-1446.0
23,1,725.0,0.0,58,True,-725.0,-725.0,-1450.0
23,2,690.0,0.0,52,True,-690.0,-690.0,-1380.0
23,3,682.0,0.0,51,True,-682.0,-682.0,-1364.0
23,4,689.0,0.0,54,True,-689.0,-689.0,-1378.0
23,5,730.0,0.0,55,True,-730.0,-730.0,-1460.0
24,0,655.0,0.0,51,True,-655.0,-655.0,-1310.0
24,1,695.0,0.0,52,True,-695.0,-695.0,-1390.0
24,2,805.0,0.0,54,True,-805.0,-805.0,-1610.0
24,3,694.0,0.0,54,True,-694.0,-694.0,-1388.0
24,4,664.0,0.0,53,True,-664.0,-664.0,-1328.0
24,5,672.0,0.0,55,True,-672.0,-672.0,-1344.0
25,0,700.0,0.0,53,True,-700.0,-700.0,-1400.0
25,1,795.0,0.0,51,True,-795.0,-795.0,-1590.0
25,2,603.0,0.0,50,True,-603.0,-603.0,-1206.0
