episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,956.3333333333333,2112.0,1.3771613999997498,159.0,-2112.0,-2112.0,-2112.0,1.0
2,835.6666666666667,1198.0,1.3082065999988117,149.0,-1198.0,-1198.0,-1198.0,1.0
3,1032.6666666666665,2465.0,1.5301536999995733,164.0,-2465.0,-2465.0,-2465.0,1.0
4,892.6666666666666,2015.0,1.5592243999999482,159.0,-2015.0,-2015.0,-2015.0,1.0
5,793.5,1285.0,1.4211257999995723,149.0,-1285.0,-1285.0,-1285.0,1.0
6,865.6666666666667,1551.0,1.4006195999991178,151.0,-1551.0,-1551.0,-1551.0,1.0
7,869.3333333333334,1461.0,1.430723700001181,150.0,-1461.0,-1461.0,-1461.0,1.0
8,873.5,1516.0,2.34342690000085,152.0,-1516.0,-1516.0,-1516.0,1.0
9,933.1666666666666,1645.0,1.6130892999990465,152.0,-1645.0,-1645.0,-1645.0,1.0
10,1052.6666666666665,2354.0,1.5088591999992786,159.0,-2354.0,-2354.0,-2354.0,1.0
11,969.4999999999999,1756.0,1.436027900001136,157.0,-1756.0,-1756.0,-1756.0,1.0
12,915.6666666666666,1908.0,1.5207413999996788,160.0,-1908.0,-1908.0,-1908.0,1.0
13,988.6666666666666,1932.0,1.462361800000508,155.0,-1932.0,-1932.0,-1932.0,1.0
14,849.5,1747.0,1.3875769000005675,154.0,-1747.0,-1747.0,-1747.0,1.0
15,1017.1666666666666,2234.0,1.6461622000006173,163.0,-2234.0,-2234.0,-2234.0,1.0
16,878.1666666666666,1677.0,1.3537544999999227,153.0,-1677.0,-1677.0,-1677.0,1.0
17,944.1666666666666,1890.0,1.4808838999997533,155.0,-1890.0,-1890.0,-1890.0,1.0
18,856.9999999999999,1743.0,1.387716499999442,157.0,-1743.0,-1743.0,-1743.0,1.0
19,884.8333333333333,1664.0,1.4326290000008157,152.0,-1664.0,-1664.0,-1664.0,1.0
