global_episode,worker_id,makespan,cost,steps,done,upper_reward_sum,lower_reward_sum,total_reward_sum
1,0,2800.6666666666665,1934.0,297,True,-1.7077949783760091,-1.7077949783760091,-1.7077949783760091
2,0,3126.3333333333335,2461.0,303,True,-2.0111346520226134,-2.0111346520226134,-2.0111346520226134
3,0,3493.833333333334,2509.0,303,True,-2.163878112119217,-2.163878112119217,-2.163878112119217
4,0,2763.5,2181.0,304,True,-1.7796756167280638,-1.7796756167280638,-1.7796756167280638
5,0,3129.8333333333335,2356.0,304,True,-1.9760230746463467,-1.9760230746463467,-1.9760230746463467
6,0,3409.0000000000005,2495.0,295,True,-2.127606575875847,-2.127606575875847,-2.127606575875847
7,0,3024.833333333333,2369.0,305,True,-1.9416450145196755,-1.9416450145196755,-1.9416450145196755
8,0,2358.666666666667,1296.0,289,True,-1.3228842200735533,-1.3228842200735533,-1.3228842200735533
9,0,2924.333333333333,1857.0,297,True,-1.7268946489452952,-1.7268946489452952,-1.7268946489452952
10,0,2825.8333333333335,2300.0,305,True,-1.8440222724430038,-1.8440222724430038,-1.8440222724430038
11,0,2962.0,2037.0,298,True,-1.8032574329652842,-1.8032574329652842,-1.8032574329652842
12,0,3103.0,2670.0,311,True,-2.0749621812717027,-2.0749621812717027,-2.0749621812717027
13,0,2281.166666666667,1460.0,291,True,-1.351048343252629,-1.351048343252629,-1.351048343252629
14,0,2974.0,2440.0,307,True,-1.9474379887570565,-1.9474379887570565,-1.9474379887570565
15,0,2765.3333333333335,1922.0,299,True,-1.6905487479498327,-1.6905487479498327,-1.6905487479498327
16,0,2770.6666666666665,3016.0,316,True,-2.071858152003381,-2.071858152003381,-2.071858152003381
17,0,3246.0,2951.0,305,True,-2.2253549047805876,-2.2253549047805876,-2.2253549047805876
18,0,3018.8333333333335,2029.0,294,True,-1.821531158260406,-1.821531158260406,-1.821531158260406
19,0,2312.333333333333,1645.0,296,True,-1.4267376211794465,-1.4267376211794465,-1.4267376211794465
20,0,2743.666666666667,1947.0,299,True,-1.6911932329559476,-1.6911932329559476,-1.6911932329559476
21,0,3455.3333333333335,2537.0,293,True,-2.159328764229037,-2.159328764229037,-2.159328764229037
22,0,2806.0,2579.0,304,True,-1.9334178359663101,-1.9334178359663101,-1.9334178359663101
23,0,3220.8333333333335,2083.0,297,True,-1.9150638104362006,-1.9150638104362006,-1.9150638104362006
24,0,3204.666666666667,2667.0,301,True,-2.1115731814793306,-2.1115731814793306,-2.1115731814793306
25,0,2671.0,1983.0,300,True,-1.6767645306043213,-1.6767645306043213,-1.6767645306043213
26,0,2766.0,2538.0,307,True,-1.9043878742193556,-1.9043878742193556,-1.9043878742193556
27,0,3200.8333333333335,3164.0,315,True,-2.282483642322779,-2.282483642322779,-2.282483642322779
28,0,2849.8333333333335,1922.0,300,True,-1.721842468631259,-1.721842468631259,-1.721842468631259
29,0,2338.6666666666665,1441.0,289,True,-1.3657548147895342,-1.3657548147895342,-1.3657548147895342
30,0,2418.0,1890.0,299,True,-1.550821659170647,-1.550821659170647,-1.550821659170647
31,0,3062.8333333333335,2712.0,306,True,-2.074649969164026,-2.074649969164026,-2.074649969164026
32,0,2591.6666666666665,2166.0,309,True,-1.710837769440961,-1.710837769440961,-1.710837769440961
33,0,2834.0,2036.0,300,True,-1.7555071864429919,-1.7555071864429919,-1.7555071864429919
34,0,3059.0000000000005,2369.0,299,True,-1.9542982940851432,-1.9542982940851432,-1.9542982940851432
35,0,2180.666666666667,1287.0,290,True,-1.2538430539611882,-1.2538430539611882,-1.2538430539611882
36,0,3137.666666666667,1991.0,296,True,-1.8523637375781483,-1.8523637375781483,-1.8523637375781483
37,0,2399.6666666666665,1256.0,292,True,-1.324198530032003,-1.324198530032003,-1.324198530032003
38,0,2917.8333333333335,1898.0,293,True,-1.7387038058202209,-1.7387038058202209,-1.7387038058202209
39,0,3219.166666666667,2644.0,302,True,-2.1089680752062203,-2.1089680752062203,-2.1089680752062203
40,0,3212.666666666667,3048.0,310,True,-2.2466440836761556,-2.2466440836761556,-2.2466440836761556
41,0,2651.666666666667,2714.0,314,True,-1.9230720324497423,-1.9230720324497423,-1.9230720324497423
42,0,2861.5,1942.0,298,True,-1.7330979134380597,-1.7330979134380597,-1.7330979134380597
43,0,2842.0,2324.0,302,True,-1.8583312093055595,-1.8583312093055595,-1.8583312093055595
44,0,2651.3333333333335,1775.0,295,True,-1.5973591267352292,-1.5973591267352292,-1.5973591267352292
45,0,3365.666666666667,2641.0,308,True,-2.1621826471363415,-2.1621826471363415,-2.1621826471363415
46,0,2346.6666666666665,1387.0,292,True,-1.3499935394551523,-1.3499935394551523,-1.3499935394551523
47,0,2679.1666666666665,2198.0,301,True,-1.7543382102076381,-1.7543382102076381,-1.7543382102076381
