episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,2125.0,601.0,0.871444699998392,139.0,-3.901494576805413,-3.901494576805413,-3.901494576805413,1.0
2,2429.0,450.0,0.8756850000027043,138.0,-3.0377676833225182,-3.0377676833225182,-3.0377676833225182,1.0
3,2112.0,601.0,0.9432403999999224,138.0,-3.899686845276714,-3.899686845276714,-3.899686845276714,1.0
4,2209.0,427.0,0.9645414000005985,138.0,-2.8691753036061933,-2.8691753036061933,-2.8691753036061933,1.0
5,2046.0,363.0,0.936410899998009,136.0,-2.4625091313618257,-2.4625091313618257,-2.4625091313618257,1.0
6,1887.0,363.0,0.9310079999995651,137.0,-2.440399184203208,-2.440399184203208,-2.440399184203208,1.0
7,2329.0,601.0,0.9473380999988876,140.0,-3.9298620561787314,-3.9298620561787314,-3.9298620561787314,1.0
8,2180.0,521.0,0.9489859999994223,138.0,-3.429142671734496,-3.429142671734496,-3.429142671734496,1.0
9,2124.0,578.0,0.9652463000020362,138.0,-3.7633555205339757,-3.7633555205339757,-3.7633555205339757,1.0
10,2173.0,363.0,0.9517616000011913,138.0,-2.4801692778344306,-2.4801692778344306,-2.4801692778344306,1.0
11,2076.8333333333335,506.0,0.9669699999976729,139.0,-3.324796699731159,-3.324796699731159,-3.324796699731159,1.0
12,2189.0,578.0,0.9360382000013487,140.0,-3.772394178177437,-3.772394178177437,-3.772394178177437,1.0
13,2353.0,680.0,0.9309979999998177,138.0,-4.407199406693236,-4.407199406693236,-4.407199406693236,1.0
14,2227.0,212.0,0.963518299999123,137.0,-1.5816783164920758,-1.5816783164920758,-1.5816783164920758,1.0
15,2006.0,370.0,1.2331146000033186,138.0,-2.4989468805043122,-2.4989468805043122,-2.4989468805043122,1.0
16,1955.0,593.0,1.1148990000001504,139.0,-3.829855010660981,-3.829855010660981,-3.829855010660981,1.0
17,2193.0,363.0,0.9864263999988907,139.0,-2.482950403263188,-2.482950403263188,-2.482950403263188,1.0
18,2305.0,514.0,1.0082274000014877,138.0,-3.4045247056642274,-3.4045247056642274,-3.4045247056642274,1.0
19,2040.0,363.0,0.9339141000018572,138.0,-2.461674793733199,-2.461674793733199,-2.461674793733199,1.0
20,2107.0,514.0,0.9192194999995991,140.0,-3.376991563919532,-3.376991563919532,-3.376991563919532,1.0
21,2103.0,299.0,0.9249214000010397,136.0,-2.0864353388337813,-2.0864353388337813,-2.0864353388337813,1.0
22,1999.0,427.0,0.9656438999991224,140.0,-2.839973486604247,-2.839973486604247,-2.839973486604247,1.0
23,2178.0,363.0,0.9585130000014033,139.0,-2.4808645591916205,-2.4808645591916205,-2.4808645591916205,1.0
24,1979.0,427.0,0.9373973999972804,140.0,-2.8371923611754895,-2.8371923611754895,-2.8371923611754895,1.0
25,1986.0,427.0,0.9726701999970828,140.0,-2.838165755075554,-2.838165755075554,-2.838165755075554,1.0
26,2241.0,363.0,0.9343461999997089,137.0,-2.4896251042922044,-2.4896251042922044,-2.4896251042922044,1.0
27,2149.0,529.0,0.9593630000017583,139.0,-3.4728319273199206,-3.4728319273199206,-3.4728319273199206,1.0
28,2140.0,212.0,0.9614440000004834,137.0,-1.5695804208769837,-1.5695804208769837,-1.5695804208769837,1.0
