episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,1489.6666666666667,5569.5,5.07716350001283,217.5,-1489.6666666666667,-1489.6666666666667,-2979.3333333333335,1.0
2,1613.875,6191.75,2.9990010999608785,226.0,-1613.875,-1613.875,-3227.75,1.0
3,1521.5416666666665,5745.5,2.9640542999841273,219.75,-1521.5416666666665,-1521.5416666666665,-3043.083333333333,1.0
4,1476.3333333333335,5537.5,2.829909900086932,216.5,-1476.3333333333335,-1476.3333333333335,-2952.666666666667,1.0
5,1449.1666666666665,5259.5,2.887175399926491,214.0,-1449.1666666666665,-1449.1666666666665,-2898.333333333333,1.0
6,1449.875,5309.75,2.885888599907048,212.25,-1449.875,-1449.875,-2899.75,1.0
7,1539.875,5856.5,2.991116199991666,223.0,-1539.875,-1539.875,-3079.75,1.0
8,1473.3333333333335,5572.75,2.904373199911788,218.5,-1473.3333333333335,-1473.3333333333335,-2946.666666666667,1.0
9,1458.7916666666667,5583.75,2.9466830999590456,217.0,-1458.7916666666667,-1458.7916666666667,-2917.5833333333335,1.0
10,1532.2083333333335,5690.75,2.9211938000516966,222.25,-1532.2083333333335,-1532.2083333333335,-3064.416666666667,1.0
11,1441.1666666666667,5088.5,2.977270400035195,209.25,-1441.1666666666667,-1441.1666666666667,-2882.3333333333335,1.0
12,1444.2083333333335,5381.0,2.7428045000415295,213.5,-1444.2083333333335,-1444.2083333333335,-2888.416666666667,1.0
13,1453.2916666666667,5515.0,2.9337456999346614,218.25,-1453.2916666666667,-1453.2916666666667,-2906.5833333333335,1.0
14,1398.4583333333333,4797.5,2.758968000067398,209.5,-1398.4583333333333,-1398.4583333333333,-2796.9166666666665,1.0
15,1319.7083333333333,4513.0,2.7300477999961004,201.5,-1319.7083333333333,-1319.7083333333333,-2639.4166666666665,1.0
16,1219.125,4110.75,2.626681699999608,197.25,-1219.125,-1219.125,-2438.25,1.0
17,1123.25,3528.5,2.449495700071566,188.0,-1123.25,-1123.25,-2246.5,1.0
18,1093.2916666666667,3050.0,2.4514668999472633,181.25,-1093.2916666666667,-1093.2916666666667,-2186.5833333333335,1.0
19,1058.5833333333333,2850.25,2.382605499937199,176.25,-1058.5833333333333,-1058.5833333333333,-2117.1666666666665,1.0
20,1040.7916666666665,2677.5,2.368427800014615,174.75,-1040.7916666666665,-1040.7916666666665,-2081.583333333333,1.0
21,1016.2916666666666,2696.0,2.4353244000812992,174.5,-1016.2916666666666,-1016.2916666666666,-2032.5833333333333,1.0
