episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,7388.5,6417.75,6.162645400036126,338.5,-19.901707022020197,-19.901707022020197,-39.803414044040395,1.0
2,6649.958333333333,4485.25,4.9241081001237035,311.0,-14.012086417902413,-14.012086417902413,-28.024172835804826,1.0
3,5822.541666666667,3172.5,5.508233400061727,295.25,-9.98865471730287,-9.98865471730287,-19.97730943460574,1.0
4,5864.416666666667,3103.0,5.2743849996477365,291.25,-9.781590896860958,-9.781590896860958,-19.563181793721917,1.0
5,5030.250000000001,1826.25,4.957545599900186,277.0,-5.86645210086148,-5.86645210086148,-11.73290420172296,1.0
6,4391.416666666667,947.75,4.725250099785626,264.0,-3.1680409116417283,-3.1680409116417283,-6.336081823283457,1.0
7,4363.75,696.5,4.802268899977207,261.5,-2.4070575045443015,-2.4070575045443015,-4.814115009088603,1.0
8,4326.916666666667,681.5,4.641314399894327,260.0,-2.3591841886963074,-2.3591841886963074,-4.718368377392615,1.0
9,4202.541666666666,676.25,4.71101149963215,260.25,-2.3346920025885565,-2.3346920025885565,-4.669384005177113,1.0
10,4303.791666666667,554.0,4.567290700040758,258.25,-1.9723830257325217,-1.9723830257325217,-3.9447660514650433,1.0
11,4117.791666666667,522.25,4.658968300092965,258.0,-1.8635538725974257,-1.8635538725974257,-3.7271077451948513,1.0
12,4205.333333333334,413.0,4.923172699753195,257.0,-1.5395685132499315,-1.5395685132499315,-3.079137026499863,1.0
13,4880.166666666667,941.75,4.475052299909294,261.5,-3.1838314418836084,-3.1838314418836084,-6.367662883767217,1.0
14,4162.666666666667,461.25,4.724313400220126,257.25,-1.682377999221477,-1.682377999221477,-3.364755998442954,1.0
15,4474.958333333333,1095.0,4.778758199885488,267.0,-3.6187024385829205,-3.6187024385829205,-7.237404877165841,1.0
16,4375.958333333334,719.25,4.920503600034863,261.75,-2.476635834952929,-2.476635834952929,-4.953271669905858,1.0
17,4156.166666666667,565.75,8.52135660033673,258.5,-1.9976368933680808,-1.9976368933680808,-3.9952737867361616,1.0
18,4098.041666666667,468.25,14.389410899952054,257.5,-1.6990413026508253,-1.6990413026508253,-3.3980826053016506,1.0
19,4088.0833333333335,396.5,4.610472499858588,256.5,-1.4815828600341177,-1.4815828600341177,-2.9631657200682353,1.0
20,4176.5,573.5,4.577565500047058,259.25,-2.022461847785296,-2.022461847785296,-4.044923695570592,1.0
21,4191.458333333334,453.25,4.596560399979353,257.5,-1.6602068487042887,-1.6602068487042887,-3.3204136974085774,1.0
22,4157.25,382.75,4.649268900044262,256.5,-1.4448419820072915,-1.4448419820072915,-2.889683964014583,1.0
23,4106.458333333334,371.25,4.5517721003852785,256.25,-1.4065740282602788,-1.4065740282602788,-2.8131480565205575,1.0
24,4150.958333333333,361.5,4.565115099772811,256.25,-1.380205968147609,-1.380205968147609,-2.760411936295218,1.0
25,4110.458333333333,318.75,4.493866399861872,255.25,-1.2482413413673648,-1.2482413413673648,-2.4964826827347295,1.0
