episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,1310.1666666666667,2913.0,0.8233341000013752,129.0,-3.349948748000881,-3.349948748000881,-3.349948748000881,1.0
2,1176.6666666666665,2471.0,0.9013511000011931,119.0,-2.9240013536538196,-2.9240013536538196,-2.9240013536538196,1.0
3,1286.6666666666667,2897.0,0.8658988999959547,129.0,-3.3109862857620724,-3.3109862857620724,-3.3109862857620724,1.0
4,1068.3333333333335,2357.0,0.7328541000024416,116.0,-2.7209366213009734,-2.7209366213009734,-2.7209366213009734,1.0
5,1210.1666666666667,2725.0,0.8428125999998883,127.0,-3.114270562210585,-3.114270562210585,-3.114270562210585,1.0
6,1380.0,3652.0,0.8476068999952986,140.0,-3.868675980223069,-3.868675980223069,-3.868675980223069,1.0
7,1311.8333333333333,3384.0,0.8248886000001221,138.0,-3.6265262904136213,-3.6265262904136213,-3.6265262904136213,1.0
8,1374.8333333333335,3447.0,0.8498063000006368,137.0,-3.742695855153817,-3.742695855153817,-3.742695855153817,1.0
9,1155.6666666666667,2941.0,0.7893951000005472,127.0,-3.171408701537625,-3.171408701537625,-3.171408701537625,1.0
10,1467.1666666666665,4293.0,1.0324832999976934,149.0,-4.352154641882783,-4.352154641882783,-4.352154641882783,1.0
11,1256.0,3309.0,1.0160070999991149,136.0,-3.512402395810468,-3.512402395810468,-3.512402395810468,1.0
12,1281.0,2624.0,1.5413950000001932,121.0,-3.1447485156846158,-3.1447485156846158,-3.1447485156846158,1.0
13,1281.9999999999998,2929.0,1.3335176999971736,125.0,-3.3237486541858763,-3.3237486541858763,-3.3237486541858763,1.0
14,1262.5,2915.0,1.251500099999248,125.0,-3.290996536161896,-3.290996536161896,-3.290996536161896,1.0
15,1236.6666666666667,3128.0,0.9967353000029107,128.0,-3.3825411322608634,-3.3825411322608634,-3.3825411322608634,1.0
16,1322.0,3214.0,1.0519875999962096,132.0,-3.5402810007630645,-3.5402810007630645,-3.5402810007630645,1.0
17,1397.0,2882.0,0.9190156999975443,129.0,-3.4413986144647595,-3.4413986144647595,-3.4413986144647595,1.0
18,1106.6666666666665,2124.0,0.800873699998192,112.0,-2.633502148076141,-2.633502148076141,-2.633502148076141,1.0
19,1210.0,2499.0,1.0025566999975126,123.0,-2.9823587287152327,-2.9823587287152327,-2.9823587287152327,1.0
20,1251.3333333333333,2681.0,0.8520539000019198,126.0,-3.140549379618887,-3.140549379618887,-3.140549379618887,1.0
21,1236.6666666666667,2766.0,0.8608192000028794,124.0,-3.1715854213051515,-3.1715854213051515,-3.1715854213051515,1.0
22,1166.5,3052.0,1.0043854999967152,131.0,-3.2497571328148687,-3.2497571328148687,-3.2497571328148687,1.0
23,1284.0,2800.0,0.8406389000010677,124.0,-3.2510962505357144,-3.2510962505357144,-3.2510962505357144,1.0
24,1270.6666666666667,3035.0,0.9019356999997399,127.0,-3.3712264939843406,-3.3712264939843406,-3.3712264939843406,1.0
25,1094.1666666666665,2578.0,0.9473337000017636,121.0,-2.8823057781157564,-2.8823057781157564,-2.8823057781157564,1.0
26,1171.0,2389.0,0.8982743999949889,117.0,-2.8690689448817253,-2.8690689448817253,-2.8690689448817253,1.0
27,1264.6666666666667,2587.0,0.9437277999968501,116.0,-3.1025869683380902,-3.1025869683380902,-3.1025869683380902,1.0
28,1260.8333333333333,2907.0,0.8757796999998391,126.0,-3.2842325135626718,-3.2842325135626718,-3.2842325135626718,1.0
29,1276.0,3161.0,0.9084265000055893,128.0,-3.451379524810019,-3.451379524810019,-3.451379524810019,1.0
30,1287.0,3060.0,0.9926212999998825,126.0,-3.4063950343378617,-3.4063950343378617,-3.4063950343378617,1.0
31,1266.0,2941.0,0.8748101999954088,131.0,-3.310562288981572,-3.310562288981572,-3.310562288981572,1.0
32,1287.0,2510.0,0.8550526000035461,118.0,-3.08588221382504,-3.08588221382504,-3.08588221382504,1.0
33,1185.0,2730.0,0.9383929999967222,125.0,-3.0854438442723193,-3.0854438442723193,-3.0854438442723193,1.0
34,1120.0,2374.0,0.8185014999980922,118.0,-2.7960059372615422,-2.7960059372615422,-2.7960059372615422,1.0
35,1343.3333333333335,3014.0,1.0127222999944934,130.0,-3.45063671380936,-3.45063671380936,-3.45063671380936,1.0
36,1309.0,2698.0,0.85548540000309,123.0,-3.2231859601534487,-3.2231859601534487,-3.2231859601534487,1.0
37,1008.3333333333333,2001.0,0.8060828000016045,112.0,-2.437804768101854,-2.437804768101854,-2.437804768101854,1.0
38,1190.0,2628.0,0.996199200002593,123.0,-3.0323093386434206,-3.0323093386434206,-3.0323093386434206,1.0
39,1337.6666666666667,3080.0,1.0737267999938922,130.0,-3.481951391284353,-3.481951391284353,-3.481951391284353,1.0
40,1370.0,3062.0,0.8811921000014991,128.0,-3.5122410287769035,-3.5122410287769035,-3.5122410287769035,1.0
41,1080.6666666666667,1993.0,0.7535819000040647,110.0,-2.524370341915187,-2.524370341915187,-2.524370341915187,1.0
