episode,makespan_mean,cost_mean,runtime_sec,steps_mean,upper_reward_mean,lower_reward_mean,total_reward_mean,done_rate
1,1553.361111111111,4285.5,7.9279630000237375,152.16666666666666,-4285.5,-4285.5,-8571.0,1.0
2,1484.888888888889,3806.5,7.958242499968037,142.83333333333334,-3806.5,-3806.5,-7613.0,1.0
3,1386.25,3511.0,7.3661358000244945,137.5,-3511.0,-3511.0,-7022.0,1.0
4,1430.4166666666665,3796.6666666666665,7.892057799967006,143.33333333333334,-3796.6666666666665,-3796.6666666666665,-7593.333333333333,1.0
5,1497.611111111111,3873.6666666666665,8.069049200043082,142.33333333333334,-3873.6666666666665,-3873.6666666666665,-7747.333333333333,1.0
6,1525.7222222222222,4070.6666666666665,7.491610099910758,145.83333333333334,-4070.6666666666665,-4070.6666666666665,-8141.333333333333,1.0
7,1384.7777777777778,3327.1666666666665,7.83782939997036,133.66666666666666,-3327.1666666666665,-3327.1666666666665,-6654.333333333333,1.0
8,1470.5,3629.1666666666665,7.994560100021772,138.66666666666666,-3629.1666666666665,-3629.1666666666665,-7258.333333333333,1.0
9,1326.611111111111,3221.1666666666665,7.607651700032875,133.0,-3221.1666666666665,-3221.1666666666665,-6442.333333333333,1.0
10,1477.6944444444443,3758.3333333333335,7.381951199960895,142.5,-3758.3333333333335,-3758.3333333333335,-7516.666666666667,1.0
11,1411.3055555555557,3661.0,7.939884699997492,139.5,-3661.0,-3661.0,-7322.0,1.0
12,1403.7222222222222,3666.0,7.417043900000863,140.83333333333334,-3666.0,-3666.0,-7332.0,1.0
13,1396.1666666666667,3420.8333333333335,7.978893200051971,135.33333333333334,-3420.8333333333335,-3420.8333333333335,-6841.666666666667,1.0
14,1466.4166666666667,3989.6666666666665,8.005736199906096,146.5,-3989.6666666666665,-3989.6666666666665,-7979.333333333333,1.0
15,1452.0555555555557,3779.0,7.372603400028311,140.5,-3779.0,-3779.0,-7558.0,1.0
16,1465.4166666666667,3934.1666666666665,8.03284270002041,143.83333333333334,-3934.1666666666665,-3934.1666666666665,-7868.333333333333,1.0
17,1409.0277777777778,3842.5,7.808377300039865,142.5,-3842.5,-3842.5,-7685.0,1.0
18,1414.138888888889,3490.8333333333335,7.805716900038533,137.66666666666666,-3490.8333333333335,-3490.8333333333335,-6981.666666666667,1.0
19,1430.0555555555557,3561.8333333333335,7.934849899960682,139.66666666666666,-3561.8333333333335,-3561.8333333333335,-7123.666666666667,1.0
20,1464.888888888889,3566.3333333333335,7.677369000040926,140.5,-3566.3333333333335,-3566.3333333333335,-7132.666666666667,1.0
21,1405.6944444444446,3513.6666666666665,7.563737399992533,138.0,-3513.6666666666665,-3513.6666666666665,-7027.333333333333,1.0
22,1420.361111111111,3556.6666666666665,7.415654599899426,140.0,-3556.6666666666665,-3556.6666666666665,-7113.333333333333,1.0
23,1340.611111111111,3374.1666666666665,7.681859300006181,134.66666666666666,-3374.1666666666665,-3374.1666666666665,-6748.333333333333,1.0
24,1479.111111111111,3854.1666666666665,7.375857400009409,143.33333333333334,-3854.1666666666665,-3854.1666666666665,-7708.333333333333,1.0
25,1445.5833333333335,3773.5,7.825144800008275,143.33333333333334,-3773.5,-3773.5,-7547.0,1.0
26,1350.5555555555554,3273.8333333333335,7.261242000036873,132.33333333333334,-3273.8333333333335,-3273.8333333333335,-6547.666666666667,1.0
27,1312.861111111111,3255.3333333333335,7.800351599929854,133.33333333333334,-3255.3333333333335,-3255.3333333333335,-6510.666666666667,1.0
28,1332.7777777777778,3365.3333333333335,8.00263499992434,136.83333333333334,-3365.3333333333335,-3365.3333333333335,-6730.666666666667,1.0
29,1272.9166666666667,3015.0,7.472960700048134,129.33333333333334,-3015.0,-3015.0,-6030.0,1.0
30,1264.8611111111113,2782.8333333333335,7.687657299917191,125.33333333333333,-2782.8333333333335,-2782.8333333333335,-5565.666666666667,1.0
31,1198.861111111111,2575.3333333333335,7.175245100050233,121.0,-2575.3333333333335,-2575.3333333333335,-5150.666666666667,1.0
32,1116.2777777777778,2019.5,7.1874462000560015,113.33333333333333,-2019.5,-2019.5,-4039.0,1.0
33,1068.5,1797.8333333333333,6.8275542999617755,110.33333333333333,-1797.8333333333333,-1797.8333333333333,-3595.6666666666665,1.0
34,1016.4444444444445,1561.0,9.76321690005716,104.83333333333333,-1561.0,-1561.0,-3122.0,1.0
35,954.1944444444446,1439.5,7.068491299985908,103.5,-1439.5,-1439.5,-2879.0,1.0
36,1026.0833333333333,1683.0,7.358454699977301,109.0,-1683.0,-1683.0,-3366.0,1.0
37,937.8333333333334,1528.6666666666667,6.884419100009836,106.0,-1528.6666666666667,-1528.6666666666667,-3057.3333333333335,1.0
38,994.6111111111111,1473.1666666666667,7.330251000006683,105.0,-1473.1666666666667,-1473.1666666666667,-2946.3333333333335,1.0
39,907.8888888888889,1233.0,6.578718599979766,101.66666666666667,-1233.0,-1233.0,-2466.0,1.0
40,859.8888888888889,1116.1666666666667,7.05188459996134,98.33333333333333,-1116.1666666666667,-1116.1666666666667,-2232.3333333333335,1.0
41,909.0833333333334,1175.8333333333333,6.644069599919021,98.16666666666667,-1175.8333333333333,-1175.8333333333333,-2351.6666666666665,1.0
42,821.5833333333334,877.5,6.345475799986161,93.16666666666667,-877.5,-877.5,-1755.0,1.0
43,803.4722222222222,847.8333333333334,6.662309300038032,93.5,-847.8333333333334,-847.8333333333334,-1695.6666666666667,1.0
44,808.4166666666667,809.3333333333334,6.9150403999956325,92.66666666666667,-809.3333333333334,-809.3333333333334,-1618.6666666666667,1.0
45,820.5555555555555,865.6666666666666,6.774695700034499,93.0,-865.6666666666666,-865.6666666666666,-1731.3333333333333,1.0
46,771.4444444444445,775.3333333333334,6.564587499946356,91.66666666666667,-775.3333333333334,-775.3333333333334,-1550.6666666666667,1.0
47,763.3611111111111,705.8333333333334,6.847081299987622,90.66666666666667,-705.8333333333334,-705.8333333333334,-1411.6666666666667,1.0
48,759.1944444444445,813.8333333333334,6.5089574001031,93.0,-813.8333333333334,-813.8333333333334,-1627.6666666666667,1.0
49,730.0,640.8333333333334,6.828573700040579,89.66666666666667,-640.8333333333334,-640.8333333333334,-1281.6666666666667,1.0
50,756.3611111111111,782.5,7.090577699942514,91.83333333333333,-782.5,-782.5,-1565.0,1.0
51,772.2222222222222,743.3333333333334,6.716810700017959,91.33333333333333,-743.3333333333334,-743.3333333333334,-1486.6666666666667,1.0
52,755.5555555555555,687.5,6.890495200059377,90.33333333333333,-687.5,-687.5,-1375.0,1.0
53,762.1944444444445,768.8333333333334,6.917212000000291,91.83333333333333,-768.8333333333334,-768.8333333333334,-1537.6666666666667,1.0
54,785.8055555555555,763.8333333333334,6.645255899988115,91.83333333333333,-763.8333333333334,-763.8333333333334,-1527.6666666666667,1.0
55,754.25,709.0,6.589652700000443,91.0,-709.0,-709.0,-1418.0,1.0
56,728.5833333333333,619.5,6.843296899925917,89.5,-619.5,-619.5,-1239.0,1.0
57,745.5277777777778,704.6666666666666,6.396559200016782,90.83333333333333,-704.6666666666666,-704.6666666666666,-1409.3333333333333,1.0
58,738.9722222222222,659.3333333333334,6.594157799961977,89.83333333333333,-659.3333333333334,-659.3333333333334,-1318.6666666666667,1.0
59,752.5833333333334,640.3333333333334,6.676227300078608,90.0,-640.3333333333334,-640.3333333333334,-1280.6666666666667,1.0
60,737.9166666666667,701.8333333333334,6.826281700050458,90.33333333333333,-701.8333333333334,-701.8333333333334,-1403.6666666666667,1.0
61,717.0555555555555,661.3333333333334,6.702715100022033,89.83333333333333,-661.3333333333334,-661.3333333333334,-1322.6666666666667,1.0
62,657.0,520.8333333333334,7.084700500010513,88.16666666666667,-520.8333333333334,-520.8333333333334,-1041.6666666666667,1.0
63,692.2222222222222,572.8333333333334,6.493895999970846,88.66666666666667,-572.8333333333334,-572.8333333333334,-1145.6666666666667,1.0
64,676.75,536.3333333333334,6.941780300112441,88.5,-536.3333333333334,-536.3333333333334,-1072.6666666666667,1.0
65,622.5,453.5,6.950952000101097,87.66666666666667,-453.5,-453.5,-907.0,1.0
66,657.5833333333334,654.5,6.536097200005315,90.66666666666667,-654.5,-654.5,-1309.0,1.0
67,609.0555555555555,562.6666666666666,6.830029899952933,89.33333333333333,-562.6666666666666,-562.6666666666666,-1125.3333333333333,1.0
68,652.6666666666667,511.6666666666667,6.420336900046095,88.83333333333333,-511.6666666666667,-511.6666666666667,-1023.3333333333334,1.0
69,602.75,450.0,6.902742000063881,88.0,-450.0,-450.0,-900.0,1.0
70,623.5833333333334,465.0,6.422536800033413,88.33333333333333,-465.0,-465.0,-930.0,1.0
71,628.0833333333334,523.1666666666666,6.870762000093237,89.0,-523.1666666666666,-523.1666666666666,-1046.3333333333333,1.0
72,646.9444444444445,567.0,6.537754700053483,89.66666666666667,-567.0,-567.0,-1134.0,1.0
73,642.3055555555555,492.5,6.882115399930626,88.0,-492.5,-492.5,-985.0,1.0
74,661.5,456.6666666666667,6.396626199944876,87.83333333333333,-456.6666666666667,-456.6666666666667,-913.3333333333334,1.0
